tag,prec_no,block_no,year,month,day,date,pressure_local_hpa,pressure_sea_level_hpa,pressure_extra_hpa,pressure_extra_time,precip_total_mm,precip_1h_max_mm,precip_1h_max_time,precip_10m_max_mm,precip_10m_max_time,temp_mean_c,temp_max_c,temp_max_time,temp_min_c,temp_min_time,vapor_pressure_hpa,humidity_mean_pct,humidity_min_pct,humidity_min_time,page_url,saved_html
jma_47638_49,49,47638,2025,7,30,2025-07-30,971.8,1002.7,999.5,15:57,,,--,,--,30.6,38.4,14:07,24.9,04:41,24.2,57.0,32.0,14:13,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?block_no=47638&day=&month=07&prec_no=49&view=a1&year=2025,D:\CQUPT\self_file\competition\gjsschool2026\B题\赛题主要文件夹\问题四\外部数据抓取\raw\weather_html\jma_47638_49_2025_07_955ac8a465.html
jma_47638_49,49,47638,2025,7,31,2025-07-31,972.7,1003.7,1000.7,16:27,,,--,,--,29.4,36.7,13:28,23.4,05:04,22.7,57.0,38.0,13:29,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?block_no=47638&day=&month=07&prec_no=49&view=a1&year=2025,D:\CQUPT\self_file\competition\gjsschool2026\B题\赛题主要文件夹\问题四\外部数据抓取\raw\weather_html\jma_47638_49_2025_07_955ac8a465.html
jma_47638_49,49,47638,2025,8,1,2025-08-01,969.9,1000.8,997.1,16:25,0.0,0.0,20:18,0.0,19:28,29.3,37.0,13:45,23.4,05:52,25.1,63.0,41.0,15:55,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?block_no=47638&day=&month=08&prec_no=49&view=a1&year=2025,D:\CQUPT\self_file\competition\gjsschool2026\B题\赛题主要文件夹\问题四\外部数据抓取\raw\weather_html\jma_47638_49_2025_08_500ed5db1d.html
jma_47638_49,49,47638,2025,8,2,2025-08-02,968.1,998.7,995.3,15:21,0.0,0.0,24:00,0.0,23:16,31.0,39.6,15:22,25.6,05:35,27.7,64.0,32.0,15:28,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?block_no=47638&day=&month=08&prec_no=49&view=a1&year=2025,D:\CQUPT\self_file\competition\gjsschool2026\B题\赛题主要文件夹\问题四\外部数据抓取\raw\weather_html\jma_47638_49_2025_08_500ed5db1d.html
jma_47638_49,49,47638,2025,8,3,2025-08-03,971.3,1002.2,998.1,14:04,0.0,0.0,22:36,0.0,21:46,30.4,39.1,14:03,26.3,05:00,30.5,72.0,38.0,14:05,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?block_no=47638&day=&month=08&prec_no=49&view=a1&year=2025,D:\CQUPT\self_file\competition\gjsschool2026\B题\赛题主要文件夹\问题四\外部数据抓取\raw\weather_html\jma_47638_49_2025_08_500ed5db1d.html
jma_47638_49,49,47638,2025,8,4,2025-08-04,974.8,1005.7,1002.6,14:40,,,--,,--,30.5,36.7,14:36,26.7,05:18,29.1,68.0,44.0,14:37,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?block_no=47638&day=&month=08&prec_no=49&view=a1&year=2025,D:\CQUPT\self_file\competition\gjsschool2026\B题\赛题主要文件夹\问题四\外部数据抓取\raw\weather_html\jma_47638_49_2025_08_500ed5db1d.html
jma_47638_49,49,47638,2025,8,5,2025-08-05,974.5,1005.4,1001.7,16:29,,,--,,--,30.7,38.7,14:00,25.7,05:52,29.4,68.0,38.0,14:05,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?block_no=47638&day=&month=08&prec_no=49&view=a1&year=2025,D:\CQUPT\self_file\competition\gjsschool2026\B题\赛题主要文件夹\问题四\外部数据抓取\raw\weather_html\jma_47638_49_2025_08_500ed5db1d.html
jma_47638_49,49,47638,2025,8,6,2025-08-06,971.8,1002.5,998.9,16:53,0.0,0.0,24:00,0.0,24:00,32.0,38.8,13:28,27.1,05:23,27.8,60.0,37.0,16:11,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?block_no=47638&day=&month=08&prec_no=49&view=a1&year=2025,D:\CQUPT\self_file\competition\gjsschool2026\B题\赛题主要文件夹\问题四\外部数据抓取\raw\weather_html\jma_47638_49_2025_08_500ed5db1d.html
jma_47638_49,49,47638,2025,8,7,2025-08-07,967.3,998.3,995.6,17:25,2.5,1.5,10:36,0.5,10:43,27.9,31.1,17:50,24.8,24:00,28.4,76.0,61.0,20:01,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?block_no=47638&day=&month=08&prec_no=49&view=a1&year=2025,D:\CQUPT\self_file\competition\gjsschool2026\B题\赛题主要文件夹\问题四\外部数据抓取\raw\weather_html\jma_47638_49_2025_08_500ed5db1d.html
jma_47638_49,49,47638,2025,8,8,2025-08-08,970.2,1001.2,998.3,14:45,,,--,,--,28.3,36.2,13:26,21.8,04:11,22.3,60.0,28.0,13:40,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?block_no=47638&day=&month=08&prec_no=49&view=a1&year=2025,D:\CQUPT\self_file\competition\gjsschool2026\B题\赛题主要文件夹\问题四\外部数据抓取\raw\weather_html\jma_47638_49_2025_08_500ed5db1d.html
jma_47638_49,49,47638,2025,8,9,2025-08-09,974.9,1006.2,1004.1,15:02,,,--,,--,27.6,32.3,15:21,23.6,05:31,24.2,66.0,50.0,12:25,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?block_no=47638&day=&month=08&prec_no=49&view=a1&year=2025,D:\CQUPT\self_file\competition\gjsschool2026\B题\赛题主要文件夹\问题四\外部数据抓取\raw\weather_html\jma_47638_49_2025_08_500ed5db1d.html
jma_47638_49,49,47638,2025,8,10,2025-08-10,973.5,1004.9,1002.3,15:44,1.0,0.5,24:00,0.5,23:17,26.0,28.9,15:16,24.2,05:36,27.6,82.0,69.0,16:13,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?block_no=47638&day=&month=08&prec_no=49&view=a1&year=2025,D:\CQUPT\self_file\competition\gjsschool2026\B题\赛题主要文件夹\问题四\外部数据抓取\raw\weather_html\jma_47638_49_2025_08_500ed5db1d.html
jma_47638_49,49,47638,2025,8,11,2025-08-11,974.9,1006.3,1004.9,05:22,1.5,1.0,12:15,0.5,11:49,26.6,29.5,15:16,24.4,03:13,28.3,82.0,68.0,10:51,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?block_no=47638&day=&month=08&prec_no=49&view=a1&year=2025,D:\CQUPT\self_file\competition\gjsschool2026\B题\赛题主要文件夹\问题四\外部数据抓取\raw\weather_html\jma_47638_49_2025_08_500ed5db1d.html
jma_47638_49,49,47638,2025,8,12,2025-08-12,979.3,1010.8,1008.2,01:02,2.0,1.0,16:01,0.5,18:42,26.3,28.3,10:39,24.8,04:55,30.1,88.0,73.0,09:26,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?block_no=47638&day=&month=08&prec_no=49&view=a1&year=2025,D:\CQUPT\self_file\competition\gjsschool2026\B题\赛题主要文件夹\问题四\外部数据抓取\raw\weather_html\jma_47638_49_2025_08_500ed5db1d.html
jma_47638_49,49,47638,2025,8,13,2025-08-13,983.6,1015.1,1012.7,14:23,0.5,0.5,24:00,0.5,24:00,28.0,34.5,13:57,24.5,05:19,29.1,78.0,50.0,13:36,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?block_no=47638&day=&month=08&prec_no=49&view=a1&year=2025,D:\CQUPT\self_file\competition\gjsschool2026\B题\赛题主要文件夹\问题四\外部数据抓取\raw\weather_html\jma_47638_49_2025_08_500ed5db1d.html
jma_47638_49,49,47638,2025,8,14,2025-08-14,984.4,1015.9,1013.0,16:39,10.5,7.5,00:58,3.0,00:37,27.9,33.6,16:39,23.9,03:40,27.4,75.0,49.0,16:44,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?block_no=47638&day=&month=08&prec_no=49&view=a1&year=2025,D:\CQUPT\self_file\competition\gjsschool2026\B题\赛题主要文件夹\问题四\外部数据抓取\raw\weather_html\jma_47638_49_2025_08_500ed5db1d.html
jma_47638_49,49,47638,2025,8,15,2025-08-15,982.2,1013.6,1009.3,14:43,0.0,0.0,23:00,0.0,22:10,28.6,37.5,14:27,24.3,05:04,26.1,68.0,33.0,14:27,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?block_no=47638&day=&month=08&prec_no=49&view=a1&year=2025,D:\CQUPT\self_file\competition\gjsschool2026\B题\赛题主要文件夹\问题四\外部数据抓取\raw\weather_html\jma_47638_49_2025_08_500ed5db1d.html
jma_47638_49,49,47638,2025,8,16,2025-08-16,982.4,1014.0,1011.7,16:29,0.5,0.5,07:44,0.5,06:54,26.9,32.8,16:05,23.8,07:23,27.6,79.0,56.0,16:11,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?block_no=47638&day=&month=08&prec_no=49&view=a1&year=2025,D:\CQUPT\self_file\competition\gjsschool2026\B题\赛题主要文件夹\问题四\外部数据抓取\raw\weather_html\jma_47638_49_2025_08_500ed5db1d.html
jma_47638_49,49,47638,2025,8,17,2025-08-17,981.9,1013.1,1009.7,14:26,,,--,,--,29.7,36.6,14:26,25.4,05:52,29.2,72.0,43.0,14:13,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?block_no=47638&day=&month=08&prec_no=49&view=a1&year=2025,D:\CQUPT\self_file\competition\gjsschool2026\B题\赛题主要文件夹\问题四\外部数据抓取\raw\weather_html\jma_47638_49_2025_08_500ed5db1d.html
jma_47638_49,49,47638,2025,8,18,2025-08-18,982.7,1013.9,1010.4,14:45,,,--,,--,30.2,37.1,14:02,25.3,05:15,27.6,66.0,41.0,14:02,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?block_no=47638&day=&month=08&prec_no=49&view=a1&year=2025,D:\CQUPT\self_file\competition\gjsschool2026\B题\赛题主要文件夹\问题四\外部数据抓取\raw\weather_html\jma_47638_49_2025_08_500ed5db1d.html
jma_47638_49,49,47638,2025,8,19,2025-08-19,981.1,1012.3,1008.3,14:29,,,--,,--,29.8,37.9,13:57,26.2,05:25,26.9,66.0,27.0,13:58,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?block_no=47638&day=&month=08&prec_no=49&view=a1&year=2025,D:\CQUPT\self_file\competition\gjsschool2026\B题\赛题主要文件夹\问题四\外部数据抓取\raw\weather_html\jma_47638_49_2025_08_500ed5db1d.html
jma_47638_49,49,47638,2025,8,20,2025-08-20,979.1,1010.3,1006.3,14:37,0.0,0.0,16:46,0.0,15:56,29.8,38.4,14:06,25.5,06:25,27.8,68.0,32.0,13:08,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?block_no=47638&day=&month=08&prec_no=49&view=a1&year=2025,D:\CQUPT\self_file\competition\gjsschool2026\B题\赛题主要文件夹\问题四\外部数据抓取\raw\weather_html\jma_47638_49_2025_08_500ed5db1d.html
jma_47638_49,49,47638,2025,8,21,2025-08-21,979.0,1010.2,1006.3,14:50,0.0,0.0,22:45,0.0,21:55,29.8,37.2,14:06,25.5,05:28,26.7,66.0,33.0,13:43,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?block_no=47638&day=&month=08&prec_no=49&view=a1&year=2025,D:\CQUPT\self_file\competition\gjsschool2026\B题\赛题主要文件夹\问题四\外部数据抓取\raw\weather_html\jma_47638_49_2025_08_500ed5db1d.html
jma_47638_49,49,47638,2025,8,22,2025-08-22,979.2,1010.3,1007.0,14:34,,,--,,--,29.4,37.3,14:34,24.5,05:40,27.3,68.0,38.0,14:17,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?block_no=47638&day=&month=08&prec_no=49&view=a1&year=2025,D:\CQUPT\self_file\competition\gjsschool2026\B题\赛题主要文件夹\问题四\外部数据抓取\raw\weather_html\jma_47638_49_2025_08_500ed5db1d.html
jma_47638_49,49,47638,2025,8,23,2025-08-23,979.3,1010.4,1007.1,14:51,,,--,,--,30.4,38.0,14:34,26.5,06:37,28.7,68.0,38.0,14:06,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?block_no=47638&day=&month=08&prec_no=49&view=a1&year=2025,D:\CQUPT\self_file\competition\gjsschool2026\B题\赛题主要文件夹\问题四\外部数据抓取\raw\weather_html\jma_47638_49_2025_08_500ed5db1d.html
jma_47638_49,49,47638,2025,8,24,2025-08-24,980.3,1011.4,1007.5,15:05,8.5,4.5,17:25,4.0,16:35,30.6,38.8,13:31,26.4,23:54,29.6,70.0,33.0,14:28,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?block_no=47638&day=&month=08&prec_no=49&view=a1&year=2025,D:\CQUPT\self_file\competition\gjsschool2026\B题\赛题主要文件夹\问题四\外部数据抓取\raw\weather_html\jma_47638_49_2025_08_500ed5db1d.html
jma_47638_49,49,47638,2025,8,25,2025-08-25,981.6,1012.8,1010.0,14:54,0.0,0.0,18:00,0.0,17:10,29.3,36.2,13:14,26.1,05:17,29.9,74.0,47.0,13:16,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?block_no=47638&day=&month=08&prec_no=49&view=a1&year=2025,D:\CQUPT\self_file\competition\gjsschool2026\B题\赛题主要文件夹\问题四\外部数据抓取\raw\weather_html\jma_47638_49_2025_08_500ed5db1d.html
jma_47638_49,49,47638,2025,8,26,2025-08-26,980.2,1011.4,1008.3,15:20,,,--,,--,29.8,36.1,14:10,25.8,05:24,28.7,70.0,44.0,12:24,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?block_no=47638&day=&month=08&prec_no=49&view=a1&year=2025,D:\CQUPT\self_file\competition\gjsschool2026\B题\赛题主要文件夹\问题四\外部数据抓取\raw\weather_html\jma_47638_49_2025_08_500ed5db1d.html
jma_47638_49,49,47638,2025,8,27,2025-08-27,977.9,1009.0,1004.9,15:56,,,--,,--,30.0,37.2,13:46,25.6,06:31,27.2,66.0,36.0,14:37,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?block_no=47638&day=&month=08&prec_no=49&view=a1&year=2025,D:\CQUPT\self_file\competition\gjsschool2026\B题\赛题主要文件夹\问题四\外部数据抓取\raw\weather_html\jma_47638_49_2025_08_500ed5db1d.html
jma_47638_49,49,47638,2025,8,28,2025-08-28,981.1,1012.4,1009.9,14:46,,,--,,--,29.2,35.2,14:00,25.3,03:31,24.8,62.0,43.0,14:46,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?block_no=47638&day=&month=08&prec_no=49&view=a1&year=2025,D:\CQUPT\self_file\competition\gjsschool2026\B题\赛题主要文件夹\问题四\外部数据抓取\raw\weather_html\jma_47638_49_2025_08_500ed5db1d.html
jma_47638_49,49,47638,2025,8,29,2025-08-29,982.9,1014.2,1011.2,15:34,,,--,,--,29.1,36.0,14:30,24.8,05:37,25.1,63.0,37.0,14:26,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?block_no=47638&day=&month=08&prec_no=49&view=a1&year=2025,D:\CQUPT\self_file\competition\gjsschool2026\B题\赛题主要文件夹\问题四\外部数据抓取\raw\weather_html\jma_47638_49_2025_08_500ed5db1d.html
jma_47638_49,49,47638,2025,8,30,2025-08-30,981.9,1013.1,1009.1,16:18,,,--,,--,30.8,38.7,15:18,25.2,05:09,26.5,62.0,31.0,16:07,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?block_no=47638&day=&month=08&prec_no=49&view=a1&year=2025,D:\CQUPT\self_file\competition\gjsschool2026\B题\赛题主要文件夹\问题四\外部数据抓取\raw\weather_html\jma_47638_49_2025_08_500ed5db1d.html
jma_47638_49,49,47638,2025,8,31,2025-08-31,981.1,1012.1,1008.5,14:40,,,--,,--,31.0,38.6,14:15,26.3,05:34,26.6,61.0,36.0,14:21,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?block_no=47638&day=&month=08&prec_no=49&view=a1&year=2025,D:\CQUPT\self_file\competition\gjsschool2026\B题\赛题主要文件夹\问题四\外部数据抓取\raw\weather_html\jma_47638_49_2025_08_500ed5db1d.html
jma_47638_49,49,47638,2025,9,1,2025-09-01,980.0,1011.2,1007.7,15:40,,,--,,--,29.9,36.8,14:12,26.0,05:30,27.3,66.0,39.0,14:28,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?block_no=47638&day=&month=09&prec_no=49&view=a1&year=2025,D:\CQUPT\self_file\competition\gjsschool2026\B题\赛题主要文件夹\问题四\外部数据抓取\raw\weather_html\jma_47638_49_2025_09_e9b87e8056.html
jma_47638_49,49,47638,2025,9,2,2025-09-02,978.5,1009.6,1005.6,14:54,,,--,,--,30.1,37.6,14:45,26.1,05:54,28.1,68.0,36.0,13:54,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?block_no=47638&day=&month=09&prec_no=49&view=a1&year=2025,D:\CQUPT\self_file\competition\gjsschool2026\B题\赛题主要文件夹\问题四\外部数据抓取\raw\weather_html\jma_47638_49_2025_09_e9b87e8056.html
jma_47638_49,49,47638,2025,9,3,2025-09-03,979.7,1010.9,1007.4,13:53,,,--,,--,29.8,38.4,13:03,24.9,06:01,26.3,65.0,28.0,13:45,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?block_no=47638&day=&month=09&prec_no=49&view=a1&year=2025,D:\CQUPT\self_file\competition\gjsschool2026\B题\赛题主要文件夹\问题四\外部数据抓取\raw\weather_html\jma_47638_49_2025_09_e9b87e8056.html
jma_47638_49,49,47638,2025,9,4,2025-09-04,981.3,1012.9,1011.0,15:14,4.5,2.5,14:30,1.5,14:19,26.9,31.7,12:48,24.5,21:53,28.7,81.0,58.0,12:55,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?block_no=47638&day=&month=09&prec_no=49&view=a1&year=2025,D:\CQUPT\self_file\competition\gjsschool2026\B题\赛题主要文件夹\问题四\外部数据抓取\raw\weather_html\jma_47638_49_2025_09_e9b87e8056.html
jma_47638_49,49,47638,2025,9,5,2025-09-05,975.2,1006.9,1001.3,17:06,87.5,16.0,07:16,5.5,10:06,23.6,26.6,17:15,22.2,23:55,27.7,95.0,79.0,17:09,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?block_no=47638&day=&month=09&prec_no=49&view=a1&year=2025,D:\CQUPT\self_file\competition\gjsschool2026\B题\赛题主要文件夹\问题四\外部数据抓取\raw\weather_html\jma_47638_49_2025_09_e9b87e8056.html
jma_47638_49,49,47638,2025,9,6,2025-09-06,977.9,1009.4,1006.4,15:15,,,--,,--,26.2,33.5,14:40,20.3,05:54,24.7,75.0,45.0,12:27,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?block_no=47638&day=&month=09&prec_no=49&view=a1&year=2025,D:\CQUPT\self_file\competition\gjsschool2026\B题\赛题主要文件夹\问题四\外部数据抓取\raw\weather_html\jma_47638_49_2025_09_e9b87e8056.html
jma_47638_49,49,47638,2025,9,7,2025-09-07,977.5,1008.8,1005.4,15:04,,,--,,--,27.4,34.0,14:45,22.8,05:33,25.1,70.0,41.0,13:56,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?block_no=47638&day=&month=09&prec_no=49&view=a1&year=2025,D:\CQUPT\self_file\competition\gjsschool2026\B题\赛题主要文件夹\问题四\外部数据抓取\raw\weather_html\jma_47638_49_2025_09_e9b87e8056.html
jma_47638_49,49,47638,2025,9,8,2025-09-08,977.3,1008.4,1004.3,14:51,0.0,0.0,23:10,0.0,22:20,29.0,37.7,15:06,22.8,05:29,27.0,70.0,35.0,15:14,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?block_no=47638&day=&month=09&prec_no=49&view=a1&year=2025,D:\CQUPT\self_file\competition\gjsschool2026\B题\赛题主要文件夹\问题四\外部数据抓取\raw\weather_html\jma_47638_49_2025_09_e9b87e8056.html
jma_47638_49,49,47638,2025,9,9,2025-09-09,979.0,1010.2,1007.5,14:56,0.0,0.0,08:40,0.0,07:50,29.4,35.2,14:11,26.4,05:04,29.3,73.0,50.0,13:29,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?block_no=47638&day=&month=09&prec_no=49&view=a1&year=2025,D:\CQUPT\self_file\competition\gjsschool2026\B题\赛题主要文件夹\问题四\外部数据抓取\raw\weather_html\jma_47638_49_2025_09_e9b87e8056.html
jma_47638_49,49,47638,2025,9,10,2025-09-10,,,,14:14 ),,,--,,--,,,12:24 ),,05:43 ),,,,14:06 ),https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?block_no=47638&day=&month=09&prec_no=49&view=a1&year=2025,D:\CQUPT\self_file\competition\gjsschool2026\B题\赛题主要文件夹\问题四\外部数据抓取\raw\weather_html\jma_47638_49_2025_09_e9b87e8056.html
jma_47638_49,49,47638,2025,9,11,2025-09-11,982.3,1013.9,1011.4,14:41,41.5,24.5,20:30,8.5,20:06,26.5,32.1,14:36,21.9,21:25,27.4,81.0,51.0,14:37,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?block_no=47638&day=&month=09&prec_no=49&view=a1&year=2025,D:\CQUPT\self_file\competition\gjsschool2026\B题\赛题主要文件夹\问题四\外部数据抓取\raw\weather_html\jma_47638_49_2025_09_e9b87e8056.html
jma_47638_49,49,47638,2025,9,12,2025-09-12,985.7,1017.8,1016.0,15:29,28.0,12.5,17:44,5.0,17:29,23.5,27.1,13:49,22.0,21:55,26.8,93.0,73.0,15:27,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?block_no=47638&day=&month=09&prec_no=49&view=a1&year=2025,D:\CQUPT\self_file\competition\gjsschool2026\B题\赛题主要文件夹\问题四\外部数据抓取\raw\weather_html\jma_47638_49_2025_09_e9b87e8056.html
jma_47638_49,49,47638,2025,9,13,2025-09-13,981.6,1013.5,1010.0,23:16,2.0,1.0,02:48,0.5,02:33,24.6,27.1,15:58,22.2,04:49,27.3,89.0,76.0,15:21,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?block_no=47638&day=&month=09&prec_no=49&view=a1&year=2025,D:\CQUPT\self_file\competition\gjsschool2026\B题\赛题主要文件夹\问题四\外部数据抓取\raw\weather_html\jma_47638_49_2025_09_e9b87e8056.html
jma_47638_49,49,47638,2025,9,14,2025-09-14,979.1,1010.6,1008.7,14:45,0.0,0.0,05:00,0.0,04:10,26.4,29.8,15:04,24.0,05:30,28.6,84.0,67.0,16:24,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?block_no=47638&day=&month=09&prec_no=49&view=a1&year=2025,D:\CQUPT\self_file\competition\gjsschool2026\B题\赛题主要文件夹\问题四\外部数据抓取\raw\weather_html\jma_47638_49_2025_09_e9b87e8056.html
jma_47638_49,49,47638,2025,9,15,2025-09-15,982.7,1014.1,1011.5,14:29,0.0,0.0,19:18,0.0,18:28,28.0,33.9,14:37,24.3,04:43,29.1,78.0,54.0,13:58,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?block_no=47638&day=&month=09&prec_no=49&view=a1&year=2025,D:\CQUPT\self_file\competition\gjsschool2026\B题\赛题主要文件夹\问题四\外部数据抓取\raw\weather_html\jma_47638_49_2025_09_e9b87e8056.html
jma_47638_49,49,47638,2025,9,16,2025-09-16,982.7,1014.1,1010.6,14:59,,,--,,--,28.8,34.9,14:26,25.5,05:47,28.1,72.0,50.0,14:30,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?block_no=47638&day=&month=09&prec_no=49&view=a1&year=2025,D:\CQUPT\self_file\competition\gjsschool2026\B题\赛题主要文件夹\问题四\外部数据抓取\raw\weather_html\jma_47638_49_2025_09_e9b87e8056.html
jma_47638_49,49,47638,2025,9,17,2025-09-17,979.1,1010.4,1006.9,15:57,,,--,,--,28.8,35.5,15:17,24.5,06:13,28.7,74.0,48.0,14:13,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?block_no=47638&day=&month=09&prec_no=49&view=a1&year=2025,D:\CQUPT\self_file\competition\gjsschool2026\B题\赛题主要文件夹\问题四\外部数据抓取\raw\weather_html\jma_47638_49_2025_09_e9b87e8056.html
jma_47638_49,49,47638,2025,9,18,2025-09-18,977.2,1008.6,1005.2,13:23,0.0,0.0,24:00,0.0,24:00,27.6,33.7,13:31,25.0,05:27,26.5,72.0,44.0,13:36,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?block_no=47638&day=&month=09&prec_no=49&view=a1&year=2025,D:\CQUPT\self_file\competition\gjsschool2026\B题\赛题主要文件夹\问题四\外部数据抓取\raw\weather_html\jma_47638_49_2025_09_e9b87e8056.html
jma_47638_49,49,47638,2025,9,19,2025-09-19,984.3,1016.4,1011.9,00:17,0.0,0.0,16:26,0.0,15:36,23.1,25.4,11:51,21.1,24:00,20.1,71.0,56.0,17:11,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?block_no=47638&day=&month=09&prec_no=49&view=a1&year=2025,D:\CQUPT\self_file\competition\gjsschool2026\B题\赛题主要文件夹\问题四\外部数据抓取\raw\weather_html\jma_47638_49_2025_09_e9b87e8056.html
jma_47638_49,49,47638,2025,9,20,2025-09-20,981.3,1013.5,1007.0,23:46,1.5,1.0,13:46,1.0,12:56,21.2,21.9,19:54,20.3,14:21,21.8,87.0,78.0,01:03,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?block_no=47638&day=&month=09&prec_no=49&view=a1&year=2025,D:\CQUPT\self_file\competition\gjsschool2026\B题\赛题主要文件夹\问题四\外部数据抓取\raw\weather_html\jma_47638_49_2025_09_e9b87e8056.html
jma_47638_49,49,47638,2025,9,21,2025-09-21,977.3,1009.0,1005.2,13:12,2.0,1.5,03:24,1.0,02:56,24.8,32.7,13:09,20.8,04:02,20.4,68.0,30.0,12:33,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?block_no=47638&day=&month=09&prec_no=49&view=a1&year=2025,D:\CQUPT\self_file\competition\gjsschool2026\B题\赛题主要文件夹\问题四\外部数据抓取\raw\weather_html\jma_47638_49_2025_09_e9b87e8056.html
jma_47638_49,49,47638,2025,9,22,2025-09-22,987.3,1019.6,1016.2,00:08,,,--,,--,22.2,27.0,12:45,18.0,05:58,15.3,58.0,41.0,12:39,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?block_no=47638&day=&month=09&prec_no=49&view=a1&year=2025,D:\CQUPT\self_file\competition\gjsschool2026\B题\赛题主要文件夹\问题四\外部数据抓取\raw\weather_html\jma_47638_49_2025_09_e9b87e8056.html
jma_47638_49,49,47638,2025,9,23,2025-09-23,989.4,1021.8,1018.8,14:25,,,--,,--,22.0,26.4,14:27,18.5,06:10,14.6,55.0,43.0,13:33,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?block_no=47638&day=&month=09&prec_no=49&view=a1&year=2025,D:\CQUPT\self_file\competition\gjsschool2026\B题\赛题主要文件夹\问题四\外部数据抓取\raw\weather_html\jma_47638_49_2025_09_e9b87e8056.html
jma_47638_49,49,47638,2025,9,24,2025-09-24,989.4,1021.8,1018.6,14:25,,,--,,--,22.2,28.8,14:21,16.4,05:49,16.4,63.0,40.0,14:23,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?block_no=47638&day=&month=09&prec_no=49&view=a1&year=2025,D:\CQUPT\self_file\competition\gjsschool2026\B题\赛题主要文件夹\问题四\外部数据抓取\raw\weather_html\jma_47638_49_2025_09_e9b87e8056.html
jma_47638_49,49,47638,2025,9,25,2025-09-25,987.2,1019.3,1016.6,15:50,0.0,0.0,19:40,0.0,18:50,23.0,27.2,12:39,20.1,04:58,19.3,69.0,51.0,12:40,https://www.data.jma.go.jp/stats/etrn/view/daily_s1.php?block_no=47638&day=&month=09&prec_no=49&view=a1&year=2025,D:\CQUPT\self_file\competition\gjsschool2026\B题\赛题主要文件夹\问题四\外部数据抓取\raw\weather_html\jma_47638_49_2025_09_e9b87e8056.html
