case_id,sample_type,delay_days,weather_scenario,target_decision,day,weather,temp_c,hum_pct,retention_ratio
REP-016-1,普通钢筋,30,humid_hot,支持曾遭雷击,28,雨,18.5,85.0,0.363544
REP-016-1,普通钢筋,30,humid_hot,支持曾遭雷击,29,雨转阴,20.0,80.0,0.352238
REP-016-1,普通钢筋,30,humid_hot,支持曾遭雷击,30,阴,20.0,80.0,0.341035
REP-016-2,普通钢筋,30,humid_hot,灰区/证据不足,1,阴,15.0,80.0,0.92051
REP-016-2,普通钢筋,30,humid_hot,灰区/证据不足,2,多云,16.5,75.0,0.92051
REP-016-2,普通钢筋,30,humid_hot,灰区/证据不足,3,多云,17.5,75.0,0.92051
REP-016-2,普通钢筋,30,humid_hot,灰区/证据不足,4,多云,16.0,75.0,0.92051
REP-016-2,普通钢筋,30,humid_hot,灰区/证据不足,5,小雨,14.0,85.0,0.883164
REP-016-2,普通钢筋,30,humid_hot,灰区/证据不足,6,小雨,13.5,85.0,0.830646
REP-016-2,普通钢筋,30,humid_hot,灰区/证据不足,7,阴转多云,15.5,80.0,0.804644
REP-016-2,普通钢筋,30,humid_hot,灰区/证据不足,8,晴,17.5,70.0,0.804644
REP-016-2,普通钢筋,30,humid_hot,灰区/证据不足,9,中到大雨,13.0,90.0,0.769041
REP-016-2,普通钢筋,30,humid_hot,灰区/证据不足,10,小雨,12.0,85.0,0.719981
REP-016-2,普通钢筋,30,humid_hot,灰区/证据不足,11,多云,14.5,75.0,0.710794
REP-016-2,普通钢筋,30,humid_hot,灰区/证据不足,12,晴,16.5,70.0,0.710794
REP-016-2,普通钢筋,30,humid_hot,灰区/证据不足,13,晴,18.0,70.0,0.710794
REP-016-2,普通钢筋,30,humid_hot,灰区/证据不足,14,多云,19.0,75.0,0.710794
REP-016-2,普通钢筋,30,humid_hot,灰区/证据不足,15,多云,20.0,75.0,0.710794
REP-016-2,普通钢筋,30,humid_hot,灰区/证据不足,16,多云转小雨,18.5,85.0,0.710794
REP-016-2,普通钢筋,30,humid_hot,灰区/证据不足,17,小雨,17.5,85.0,0.691645
REP-016-2,普通钢筋,30,humid_hot,灰区/证据不足,18,小雨,16.0,85.0,0.64667
REP-016-2,普通钢筋,30,humid_hot,灰区/证据不足,19,阴,18.0,80.0,0.626602
REP-016-2,普通钢筋,30,humid_hot,灰区/证据不足,20,多云,19.5,75.0,0.626602
REP-016-2,普通钢筋,30,humid_hot,灰区/证据不足,21,多云转小雨,19.0,85.0,0.59309
REP-016-2,普通钢筋,30,humid_hot,灰区/证据不足,22,小雨,17.5,85.0,0.553847
REP-016-2,普通钢筋,30,humid_hot,灰区/证据不足,23,小雨转阴,16.0,85.0,0.515947
REP-016-2,普通钢筋,30,humid_hot,灰区/证据不足,24,小雨,18.0,85.0,0.481378
REP-016-2,普通钢筋,30,humid_hot,灰区/证据不足,25,小雨,19.0,85.0,0.449304
REP-016-2,普通钢筋,30,humid_hot,灰区/证据不足,26,晴转小雨,19.5,85.0,0.419298
REP-016-2,普通钢筋,30,humid_hot,灰区/证据不足,27,小雨,18.5,85.0,0.390569
REP-016-2,普通钢筋,30,humid_hot,灰区/证据不足,28,雨,18.5,85.0,0.363544
REP-016-2,普通钢筋,30,humid_hot,灰区/证据不足,29,雨转阴,20.0,80.0,0.352238
REP-016-2,普通钢筋,30,humid_hot,灰区/证据不足,30,阴,20.0,80.0,0.341035
REP-016-3,普通钢筋,30,humid_hot,不支持曾遭雷击,1,阴,15.0,80.0,0.92051
REP-016-3,普通钢筋,30,humid_hot,不支持曾遭雷击,2,多云,16.5,75.0,0.92051
REP-016-3,普通钢筋,30,humid_hot,不支持曾遭雷击,3,多云,17.5,75.0,0.92051
REP-016-3,普通钢筋,30,humid_hot,不支持曾遭雷击,4,多云,16.0,75.0,0.92051
REP-016-3,普通钢筋,30,humid_hot,不支持曾遭雷击,5,小雨,14.0,85.0,0.883164
REP-016-3,普通钢筋,30,humid_hot,不支持曾遭雷击,6,小雨,13.5,85.0,0.830646
REP-016-3,普通钢筋,30,humid_hot,不支持曾遭雷击,7,阴转多云,15.5,80.0,0.804644
REP-016-3,普通钢筋,30,humid_hot,不支持曾遭雷击,8,晴,17.5,70.0,0.804644
REP-016-3,普通钢筋,30,humid_hot,不支持曾遭雷击,9,中到大雨,13.0,90.0,0.769041
REP-016-3,普通钢筋,30,humid_hot,不支持曾遭雷击,10,小雨,12.0,85.0,0.719981
REP-016-3,普通钢筋,30,humid_hot,不支持曾遭雷击,11,多云,14.5,75.0,0.710794
REP-016-3,普通钢筋,30,humid_hot,不支持曾遭雷击,12,晴,16.5,70.0,0.710794
REP-016-3,普通钢筋,30,humid_hot,不支持曾遭雷击,13,晴,18.0,70.0,0.710794
REP-016-3,普通钢筋,30,humid_hot,不支持曾遭雷击,14,多云,19.0,75.0,0.710794
REP-016-3,普通钢筋,30,humid_hot,不支持曾遭雷击,15,多云,20.0,75.0,0.710794
REP-016-3,普通钢筋,30,humid_hot,不支持曾遭雷击,16,多云转小雨,18.5,85.0,0.710794
REP-016-3,普通钢筋,30,humid_hot,不支持曾遭雷击,17,小雨,17.5,85.0,0.691645
REP-016-3,普通钢筋,30,humid_hot,不支持曾遭雷击,18,小雨,16.0,85.0,0.64667
REP-016-3,普通钢筋,30,humid_hot,不支持曾遭雷击,19,阴,18.0,80.0,0.626602
REP-016-3,普通钢筋,30,humid_hot,不支持曾遭雷击,20,多云,19.5,75.0,0.626602
REP-016-3,普通钢筋,30,humid_hot,不支持曾遭雷击,21,多云转小雨,19.0,85.0,0.59309
REP-016-3,普通钢筋,30,humid_hot,不支持曾遭雷击,22,小雨,17.5,85.0,0.553847
REP-016-3,普通钢筋,30,humid_hot,不支持曾遭雷击,23,小雨转阴,16.0,85.0,0.515947
REP-016-3,普通钢筋,30,humid_hot,不支持曾遭雷击,24,小雨,18.0,85.0,0.481378
REP-016-3,普通钢筋,30,humid_hot,不支持曾遭雷击,25,小雨,19.0,85.0,0.449304
REP-016-3,普通钢筋,30,humid_hot,不支持曾遭雷击,26,晴转小雨,19.5,85.0,0.419298
REP-016-3,普通钢筋,30,humid_hot,不支持曾遭雷击,27,小雨,18.5,85.0,0.390569
REP-016-3,普通钢筋,30,humid_hot,不支持曾遭雷击,28,雨,18.5,85.0,0.363544
REP-016-3,普通钢筋,30,humid_hot,不支持曾遭雷击,29,雨转阴,20.0,80.0,0.352238
REP-016-3,普通钢筋,30,humid_hot,不支持曾遭雷击,30,阴,20.0,80.0,0.341035
REP-017-1,普通钢筋,60,normal,灰区/证据不足,1,中度雾霾,12.0,80.0,0.910588
REP-017-1,普通钢筋,60,normal,灰区/证据不足,2,晴/多云,13.5,65.0,0.910588
REP-017-1,普通钢筋,60,normal,灰区/证据不足,3,阴,11.5,80.0,0.901804
REP-017-1,普通钢筋,60,normal,灰区/证据不足,4,中雨,11.5,90.0,0.832344
REP-017-1,普通钢筋,60,normal,灰区/证据不足,5,小雨,8.5,85.0,0.779007
REP-017-1,普通钢筋,60,normal,灰区/证据不足,6,小雨,7.0,85.0,0.727322
REP-017-1,普通钢筋,60,normal,灰区/证据不足,7,晴,8.0,70.0,0.698669
REP-017-1,普通钢筋,60,normal,灰区/证据不足,8,多云,8.5,75.0,0.666441
REP-017-1,普通钢筋,60,normal,灰区/证据不足,9,多云,9.0,75.0,0.637174
REP-017-1,普通钢筋,60,normal,灰区/证据不足,10,阴,10.0,80.0,0.603763
REP-017-1,普通钢筋,60,normal,灰区/证据不足,11,阴/小雨,10.0,85.0,0.56356
REP-017-1,普通钢筋,60,normal,灰区/证据不足,12,多云,10.5,75.0,0.542572
REP-017-1,普通钢筋,60,normal,灰区/证据不足,13,多云,10.0,75.0,0.520397
REP-017-1,普通钢筋,60,normal,灰区/证据不足,14,小雨,10.0,85.0,0.484683
REP-017-1,普通钢筋,60,normal,灰区/证据不足,15,小雨,10.0,85.0,0.451091
REP-017-1,普通钢筋,60,normal,灰区/证据不足,16,阴,10.0,80.0,0.425572
REP-017-1,普通钢筋,60,normal,灰区/证据不足,17,多云,10.5,75.0,0.408231
REP-017-1,普通钢筋,60,normal,灰区/证据不足,18,多云,10.5,75.0,0.391312
REP-017-1,普通钢筋,60,normal,灰区/证据不足,19,多云,12.5,75.0,0.379417
REP-017-1,普通钢筋,60,normal,灰区/证据不足,20,多云转晴,14.0,70.0,0.379417
REP-017-1,普通钢筋,60,normal,灰区/证据不足,21,多云,15.0,75.0,0.37366
REP-017-1,普通钢筋,60,normal,灰区/证据不足,22,多云转小雨,14.0,85.0,0.347559
REP-017-1,普通钢筋,60,normal,灰区/证据不足,23,小雨转阴,13.0,85.0,0.32268
REP-017-1,普通钢筋,60,normal,灰区/证据不足,24,小雨转阴,12.0,85.0,0.299026
REP-017-1,普通钢筋,60,normal,灰区/证据不足,25,多云,12.0,75.0,0.287793
REP-017-1,普通钢筋,60,normal,灰区/证据不足,26,多云转阴,12.0,80.0,0.271493
REP-017-1,普通钢筋,60,normal,灰区/证据不足,27,晴转多云,12.0,70.0,0.265993
REP-017-1,普通钢筋,60,normal,灰区/证据不足,28,阴转多云,12.5,80.0,0.251015
REP-017-1,普通钢筋,60,normal,灰区/证据不足,29,晴转多云,11.0,70.0,0.243474
REP-017-1,普通钢筋,60,normal,灰区/证据不足,30,阴,12.5,80.0,0.229429
REP-017-1,普通钢筋,60,normal,灰区/证据不足,31,阴,15.5,80.0,0.218391
REP-017-1,普通钢筋,60,normal,灰区/证据不足,32,小雨,14.0,85.0,0.20166
REP-017-1,普通钢筋,60,normal,灰区/证据不足,33,小雨,11.5,85.0,0.185549
REP-017-1,普通钢筋,60,normal,灰区/证据不足,34,多云,11.5,75.0,0.176871
REP-017-1,普通钢筋,60,normal,灰区/证据不足,35,多云,12.0,75.0,0.168989
REP-017-1,普通钢筋,60,normal,灰区/证据不足,36,阴,13.0,80.0,0.158832
REP-017-1,普通钢筋,60,normal,灰区/证据不足,37,阴,12.5,80.0,0.148908
REP-017-1,普通钢筋,60,normal,灰区/证据不足,38,小雨,11.5,85.0,0.136513
REP-017-1,普通钢筋,60,normal,灰区/证据不足,39,小雨,12.5,85.0,0.1252
REP-017-1,普通钢筋,60,normal,灰区/证据不足,40,小雨,13.0,85.0,0.114806
REP-017-1,普通钢筋,60,normal,灰区/证据不足,41,多云转阵雨,16.5,80.0,0.108881
REP-017-1,普通钢筋,60,normal,灰区/证据不足,42,小雨,13.0,85.0,0.099696
REP-017-1,普通钢筋,60,normal,灰区/证据不足,43,分散阵雨转多云,18.0,80.0,0.094926
REP-017-1,普通钢筋,60,normal,灰区/证据不足,44,多云转阵雨,16.5,80.0,0.08983
REP-017-1,普通钢筋,60,normal,灰区/证据不足,45,小雨,15.0,85.0,0.082258
REP-017-1,普通钢筋,60,normal,灰区/证据不足,46,阴,15.0,80.0,0.077309
REP-017-1,普通钢筋,60,normal,灰区/证据不足,47,多云,16.5,75.0,0.075257
REP-017-1,普通钢筋,60,normal,灰区/证据不足,48,多云,17.5,75.0,0.073653
REP-017-1,普通钢筋,60,normal,灰区/证据不足,49,多云,16.0,75.0,0.071375
REP-017-1,普通钢筋,60,normal,灰区/证据不足,50,小雨,14.0,85.0,0.065047
REP-017-1,普通钢筋,60,normal,灰区/证据不足,51,小雨,13.5,85.0,0.059204
REP-017-1,普通钢筋,60,normal,灰区/证据不足,52,阴转多云,15.5,80.0,0.055499
REP-017-1,普通钢筋,60,normal,灰区/证据不足,53,晴,17.5,70.0,0.055499
REP-017-1,普通钢筋,60,normal,灰区/证据不足,54,中到大雨,13.0,90.0,0.049673
REP-017-1,普通钢筋,60,normal,灰区/证据不足,55,小雨,12.0,85.0,0.045003
REP-017-1,普通钢筋,60,normal,灰区/证据不足,56,多云,14.5,75.0,0.042994
REP-017-1,普通钢筋,60,normal,灰区/证据不足,57,晴,16.5,70.0,0.042834
REP-017-1,普通钢筋,60,normal,灰区/证据不足,58,晴,18.0,70.0,0.042834
REP-017-1,普通钢筋,60,normal,灰区/证据不足,59,多云,19.0,75.0,0.042322
REP-017-1,普通钢筋,60,normal,灰区/证据不足,60,多云,20.0,75.0,0.041689
REP-018-1,普通钢筋,60,humid_hot,灰区/证据不足,1,阴,10.0,80.0,0.904032
REP-018-1,普通钢筋,60,humid_hot,灰区/证据不足,2,多云,10.5,75.0,0.876736
REP-018-1,普通钢筋,60,humid_hot,灰区/证据不足,3,多云,10.5,75.0,0.849643
REP-018-1,普通钢筋,60,humid_hot,灰区/证据不足,4,多云,12.5,75.0,0.83288
REP-018-1,普通钢筋,60,humid_hot,灰区/证据不足,5,多云转晴,14.0,70.0,0.83288
REP-018-1,普通钢筋,60,humid_hot,灰区/证据不足,6,多云,15.0,75.0,0.83288
REP-018-1,普通钢筋,60,humid_hot,灰区/证据不足,7,多云转小雨,14.0,85.0,0.7884
REP-018-1,普通钢筋,60,humid_hot,灰区/证据不足,8,小雨转阴,13.0,85.0,0.740017
REP-018-1,普通钢筋,60,humid_hot,灰区/证据不足,9,小雨转阴,12.0,85.0,0.693314
REP-018-1,普通钢筋,60,humid_hot,灰区/证据不足,10,多云,12.0,75.0,0.674608
REP-018-1,普通钢筋,60,humid_hot,灰区/证据不足,11,多云转阴,12.0,80.0,0.6434
REP-018-1,普通钢筋,60,humid_hot,灰区/证据不足,12,晴转多云,12.0,70.0,0.637301
REP-018-1,普通钢筋,60,humid_hot,灰区/证据不足,13,阴转多云,12.5,80.0,0.60803
REP-018-1,普通钢筋,60,humid_hot,灰区/证据不足,14,晴转多云,11.0,70.0,0.596251
REP-018-1,普通钢筋,60,humid_hot,灰区/证据不足,15,阴,12.5,80.0,0.568036
REP-018-1,普通钢筋,60,humid_hot,灰区/证据不足,16,阴,15.5,80.0,0.546655
REP-018-1,普通钢筋,60,humid_hot,灰区/证据不足,17,小雨,14.0,85.0,0.510327
REP-018-1,普通钢筋,60,humid_hot,灰区/证据不足,18,小雨,11.5,85.0,0.474724
REP-018-1,普通钢筋,60,humid_hot,灰区/证据不足,19,多云,11.5,75.0,0.457497
REP-018-1,普通钢筋,60,humid_hot,灰区/证据不足,20,多云,12.0,75.0,0.441918
REP-018-1,普通钢筋,60,humid_hot,灰区/证据不足,21,阴,13.0,80.0,0.419927
REP-018-1,普通钢筋,60,humid_hot,灰区/证据不足,22,阴,12.5,80.0,0.398019
REP-018-1,普通钢筋,60,humid_hot,灰区/证据不足,23,小雨,11.5,85.0,0.368903
REP-018-1,普通钢筋,60,humid_hot,灰区/证据不足,24,小雨,12.5,85.0,0.342053
REP-018-1,普通钢筋,60,humid_hot,灰区/证据不足,25,小雨,13.0,85.0,0.317106
REP-018-1,普通钢筋,60,humid_hot,灰区/证据不足,26,多云转阵雨,16.5,80.0,0.304049
REP-018-1,普通钢筋,60,humid_hot,灰区/证据不足,27,小雨,13.0,85.0,0.281463
REP-018-1,普通钢筋,60,humid_hot,灰区/证据不足,28,分散阵雨转多云,18.0,80.0,0.270944
REP-018-1,普通钢筋,60,humid_hot,灰区/证据不足,29,多云转阵雨,16.5,80.0,0.259219
REP-018-1,普通钢筋,60,humid_hot,灰区/证据不足,30,小雨,15.0,85.0,0.23998
REP-018-1,普通钢筋,60,humid_hot,灰区/证据不足,31,阴,15.0,80.0,0.228022
REP-018-1,普通钢筋,60,humid_hot,灰区/证据不足,32,多云,16.5,75.0,0.22441
REP-018-1,普通钢筋,60,humid_hot,灰区/证据不足,33,多云,17.5,75.0,0.222044
REP-018-1,普通钢筋,60,humid_hot,灰区/证据不足,34,多云,16.0,75.0,0.217544
REP-018-1,普通钢筋,60,humid_hot,灰区/证据不足,35,小雨,14.0,85.0,0.200438
REP-018-1,普通钢筋,60,humid_hot,灰区/证据不足,36,小雨,13.5,85.0,0.184439
REP-018-1,普通钢筋,60,humid_hot,灰区/证据不足,37,阴转多云,15.5,80.0,0.174799
REP-018-1,普通钢筋,60,humid_hot,灰区/证据不足,38,晴,17.5,70.0,0.174799
REP-018-1,普通钢筋,60,humid_hot,灰区/证据不足,39,中到大雨,13.0,90.0,0.159911
REP-018-1,普通钢筋,60,humid_hot,灰区/证据不足,40,小雨,12.0,85.0,0.14647
REP-018-1,普通钢筋,60,humid_hot,灰区/证据不足,41,多云,14.5,75.0,0.141471
REP-018-1,普通钢筋,60,humid_hot,灰区/证据不足,42,晴,16.5,70.0,0.141471
REP-018-1,普通钢筋,60,humid_hot,灰区/证据不足,43,晴,18.0,70.0,0.141471
REP-018-1,普通钢筋,60,humid_hot,灰区/证据不足,44,多云,19.0,75.0,0.141471
REP-018-1,普通钢筋,60,humid_hot,灰区/证据不足,45,多云,20.0,75.0,0.141471
REP-018-1,普通钢筋,60,humid_hot,灰区/证据不足,46,多云转小雨,18.5,85.0,0.131657
REP-018-1,普通钢筋,60,humid_hot,灰区/证据不足,47,小雨,17.5,85.0,0.120724
REP-018-1,普通钢筋,60,humid_hot,灰区/证据不足,48,小雨,16.0,85.0,0.110431
REP-018-1,普通钢筋,60,humid_hot,灰区/证据不足,49,阴,18.0,80.0,0.104688
REP-018-1,普通钢筋,60,humid_hot,灰区/证据不足,50,多云,19.5,75.0,0.103563
REP-018-1,普通钢筋,60,humid_hot,灰区/证据不足,51,多云转小雨,19.0,85.0,0.094847
REP-018-1,普通钢筋,60,humid_hot,灰区/证据不足,52,小雨,17.5,85.0,0.086654
REP-018-1,普通钢筋,60,humid_hot,灰区/证据不足,53,小雨转阴,16.0,85.0,0.078977
REP-018-1,普通钢筋,60,humid_hot,灰区/证据不足,54,小雨,18.0,85.0,0.072091
REP-018-1,普通钢筋,60,humid_hot,灰区/证据不足,55,小雨,19.0,85.0,0.065831
REP-018-1,普通钢筋,60,humid_hot,灰区/证据不足,56,晴转小雨,19.5,85.0,0.060105
REP-018-1,普通钢筋,60,humid_hot,灰区/证据不足,57,小雨,18.5,85.0,0.054775
REP-018-1,普通钢筋,60,humid_hot,灰区/证据不足,58,雨,18.5,85.0,0.049882
REP-018-1,普通钢筋,60,humid_hot,灰区/证据不足,59,雨转阴,20.0,80.0,0.047285
REP-018-1,普通钢筋,60,humid_hot,灰区/证据不足,60,阴,20.0,80.0,0.04479
REP-019-1,锈蚀钢筋,7,normal,支持曾遭雷击,1,阴转多云,12.5,80.0,0.903488
REP-019-1,锈蚀钢筋,7,normal,支持曾遭雷击,2,晴转多云,11.0,70.0,0.867397
REP-019-1,锈蚀钢筋,7,normal,支持曾遭雷击,3,阴,12.5,80.0,0.809014
REP-019-1,锈蚀钢筋,7,normal,支持曾遭雷击,4,阴,15.5,80.0,0.762227
REP-019-1,锈蚀钢筋,7,normal,支持曾遭雷击,5,小雨,14.0,85.0,0.696644
REP-019-1,锈蚀钢筋,7,normal,支持曾遭雷击,6,小雨,11.5,85.0,0.634446
REP-019-1,锈蚀钢筋,7,normal,支持曾遭雷击,7,多云,11.5,75.0,0.598595
REP-019-2,锈蚀钢筋,7,normal,灰区/证据不足,1,阴转多云,12.5,80.0,0.903488
REP-019-2,锈蚀钢筋,7,normal,灰区/证据不足,2,晴转多云,11.0,70.0,0.867397
REP-019-2,锈蚀钢筋,7,normal,灰区/证据不足,3,阴,12.5,80.0,0.809014
REP-019-2,锈蚀钢筋,7,normal,灰区/证据不足,4,阴,15.5,80.0,0.762227
REP-019-2,锈蚀钢筋,7,normal,灰区/证据不足,5,小雨,14.0,85.0,0.696644
REP-019-2,锈蚀钢筋,7,normal,灰区/证据不足,6,小雨,11.5,85.0,0.634446
REP-019-2,锈蚀钢筋,7,normal,灰区/证据不足,7,多云,11.5,75.0,0.598595
REP-019-3,锈蚀钢筋,7,normal,不支持曾遭雷击,1,阴转多云,12.5,80.0,0.903488
REP-019-3,锈蚀钢筋,7,normal,不支持曾遭雷击,2,晴转多云,11.0,70.0,0.867397
REP-019-3,锈蚀钢筋,7,normal,不支持曾遭雷击,3,阴,12.5,80.0,0.809014
REP-019-3,锈蚀钢筋,7,normal,不支持曾遭雷击,4,阴,15.5,80.0,0.762227
REP-019-3,锈蚀钢筋,7,normal,不支持曾遭雷击,5,小雨,14.0,85.0,0.696644
REP-019-3,锈蚀钢筋,7,normal,不支持曾遭雷击,6,小雨,11.5,85.0,0.634446
REP-019-3,锈蚀钢筋,7,normal,不支持曾遭雷击,7,多云,11.5,75.0,0.598595
REP-020-1,锈蚀钢筋,7,humid_hot,支持曾遭雷击,1,小雨,18.0,85.0,0.890649
REP-020-1,锈蚀钢筋,7,humid_hot,支持曾遭雷击,2,小雨,19.0,85.0,0.82042
REP-020-1,锈蚀钢筋,7,humid_hot,支持曾遭雷击,3,晴转小雨,19.5,85.0,0.755604
REP-020-1,锈蚀钢筋,7,humid_hot,支持曾遭雷击,4,小雨,18.5,85.0,0.694616
REP-020-1,锈蚀钢筋,7,humid_hot,支持曾遭雷击,5,雨,18.5,85.0,0.638086
REP-020-1,锈蚀钢筋,7,humid_hot,支持曾遭雷击,6,雨转阴,20.0,80.0,0.610146
REP-020-1,锈蚀钢筋,7,humid_hot,支持曾遭雷击,7,阴,20.0,80.0,0.583004
REP-020-2,锈蚀钢筋,7,humid_hot,灰区/证据不足,1,小雨,18.0,85.0,0.890649
REP-020-2,锈蚀钢筋,7,humid_hot,灰区/证据不足,2,小雨,19.0,85.0,0.82042
REP-020-2,锈蚀钢筋,7,humid_hot,灰区/证据不足,3,晴转小雨,19.5,85.0,0.755604
REP-020-2,锈蚀钢筋,7,humid_hot,灰区/证据不足,4,小雨,18.5,85.0,0.694616
REP-020-2,锈蚀钢筋,7,humid_hot,灰区/证据不足,5,雨,18.5,85.0,0.638086
REP-020-2,锈蚀钢筋,7,humid_hot,灰区/证据不足,6,雨转阴,20.0,80.0,0.610146
REP-020-2,锈蚀钢筋,7,humid_hot,灰区/证据不足,7,阴,20.0,80.0,0.583004
REP-020-3,锈蚀钢筋,7,humid_hot,不支持曾遭雷击,1,小雨,18.0,85.0,0.890649
REP-020-3,锈蚀钢筋,7,humid_hot,不支持曾遭雷击,2,小雨,19.0,85.0,0.82042
REP-020-3,锈蚀钢筋,7,humid_hot,不支持曾遭雷击,3,晴转小雨,19.5,85.0,0.755604
REP-020-3,锈蚀钢筋,7,humid_hot,不支持曾遭雷击,4,小雨,18.5,85.0,0.694616
REP-020-3,锈蚀钢筋,7,humid_hot,不支持曾遭雷击,5,雨,18.5,85.0,0.638086
REP-020-3,锈蚀钢筋,7,humid_hot,不支持曾遭雷击,6,雨转阴,20.0,80.0,0.610146
REP-020-3,锈蚀钢筋,7,humid_hot,不支持曾遭雷击,7,阴,20.0,80.0,0.583004
REP-021-1,锈蚀钢筋,30,normal,支持曾遭雷击,1,阴,10.0,80.0,0.895366
REP-021-1,锈蚀钢筋,30,normal,支持曾遭雷击,2,多云,10.5,75.0,0.842705
REP-021-1,锈蚀钢筋,30,normal,支持曾遭雷击,3,多云,10.5,75.0,0.792563
REP-021-1,锈蚀钢筋,30,normal,支持曾遭雷击,4,多云,12.5,75.0,0.753997
REP-021-1,锈蚀钢筋,30,normal,支持曾遭雷击,5,多云转晴,14.0,70.0,0.741124
REP-021-1,锈蚀钢筋,30,normal,支持曾遭雷击,6,多云,15.0,75.0,0.714844
REP-021-1,锈蚀钢筋,30,normal,支持曾遭雷击,7,多云转小雨,14.0,85.0,0.652386
REP-021-1,锈蚀钢筋,30,normal,支持曾遭雷击,8,小雨转阴,13.0,85.0,0.594279
REP-021-1,锈蚀钢筋,30,normal,支持曾遭雷击,9,小雨转阴,12.0,85.0,0.540342
REP-021-1,锈蚀钢筋,30,normal,支持曾遭雷击,10,多云,12.0,75.0,0.510247
REP-021-1,锈蚀钢筋,30,normal,支持曾遭雷击,11,多云转阴,12.0,80.0,0.472281
REP-021-1,锈蚀钢筋,30,normal,支持曾遭雷击,12,晴转多云,12.0,70.0,0.453998
REP-021-1,锈蚀钢筋,30,normal,支持曾遭雷击,13,阴转多云,12.5,80.0,0.420363
REP-021-1,锈蚀钢筋,30,normal,支持曾遭雷击,14,晴转多云,11.0,70.0,0.400054
REP-021-1,锈蚀钢筋,30,normal,支持曾遭雷击,15,阴,12.5,80.0,0.369876
REP-021-1,锈蚀钢筋,30,normal,支持曾遭雷击,16,阴,15.5,80.0,0.345449
REP-021-1,锈蚀钢筋,30,normal,支持曾遭雷击,17,小雨,14.0,85.0,0.312975
REP-021-1,锈蚀钢筋,30,normal,支持曾遭雷击,18,小雨,11.5,85.0,0.282548
REP-021-1,锈蚀钢筋,30,normal,支持曾遭雷击,19,多云,11.5,75.0,0.264259
REP-021-1,锈蚀钢筋,30,normal,支持曾遭雷击,20,多云,12.0,75.0,0.247727
REP-021-1,锈蚀钢筋,30,normal,支持曾遭雷击,21,阴,13.0,80.0,0.228452
REP-021-1,锈蚀钢筋,30,normal,支持曾遭雷击,22,阴,12.5,80.0,0.210143
REP-021-1,锈蚀钢筋,30,normal,支持曾遭雷击,23,小雨,11.5,85.0,0.189023
REP-021-1,锈蚀钢筋,30,normal,支持曾遭雷击,24,小雨,12.5,85.0,0.170093
REP-021-1,锈蚀钢筋,30,normal,支持曾遭雷击,25,小雨,13.0,85.0,0.153034
REP-021-1,锈蚀钢筋,30,normal,支持曾遭雷击,26,多云转阵雨,16.5,80.0,0.142402
REP-021-1,锈蚀钢筋,30,normal,支持曾遭雷击,27,小雨,13.0,85.0,0.127933
REP-021-1,锈蚀钢筋,30,normal,支持曾遭雷击,28,分散阵雨转多云,18.0,80.0,0.119518
REP-021-1,锈蚀钢筋,30,normal,支持曾遭雷击,29,多云转阵雨,16.5,80.0,0.110971
REP-021-1,锈蚀钢筋,30,normal,支持曾遭雷击,30,小雨,15.0,85.0,0.099703
REP-021-2,锈蚀钢筋,30,normal,灰区/证据不足,1,阴,10.0,80.0,0.895366
REP-021-2,锈蚀钢筋,30,normal,灰区/证据不足,2,多云,10.5,75.0,0.842705
REP-021-2,锈蚀钢筋,30,normal,灰区/证据不足,3,多云,10.5,75.0,0.792563
REP-021-2,锈蚀钢筋,30,normal,灰区/证据不足,4,多云,12.5,75.0,0.753997
REP-021-2,锈蚀钢筋,30,normal,灰区/证据不足,5,多云转晴,14.0,70.0,0.741124
REP-021-2,锈蚀钢筋,30,normal,灰区/证据不足,6,多云,15.0,75.0,0.714844
REP-021-2,锈蚀钢筋,30,normal,灰区/证据不足,7,多云转小雨,14.0,85.0,0.652386
REP-021-2,锈蚀钢筋,30,normal,灰区/证据不足,8,小雨转阴,13.0,85.0,0.594279
REP-021-2,锈蚀钢筋,30,normal,灰区/证据不足,9,小雨转阴,12.0,85.0,0.540342
REP-021-2,锈蚀钢筋,30,normal,灰区/证据不足,10,多云,12.0,75.0,0.510247
REP-021-2,锈蚀钢筋,30,normal,灰区/证据不足,11,多云转阴,12.0,80.0,0.472281
REP-021-2,锈蚀钢筋,30,normal,灰区/证据不足,12,晴转多云,12.0,70.0,0.453998
REP-021-2,锈蚀钢筋,30,normal,灰区/证据不足,13,阴转多云,12.5,80.0,0.420363
REP-021-2,锈蚀钢筋,30,normal,灰区/证据不足,14,晴转多云,11.0,70.0,0.400054
REP-021-2,锈蚀钢筋,30,normal,灰区/证据不足,15,阴,12.5,80.0,0.369876
REP-021-2,锈蚀钢筋,30,normal,灰区/证据不足,16,阴,15.5,80.0,0.345449
REP-021-2,锈蚀钢筋,30,normal,灰区/证据不足,17,小雨,14.0,85.0,0.312975
REP-021-2,锈蚀钢筋,30,normal,灰区/证据不足,18,小雨,11.5,85.0,0.282548
REP-021-2,锈蚀钢筋,30,normal,灰区/证据不足,19,多云,11.5,75.0,0.264259
REP-021-2,锈蚀钢筋,30,normal,灰区/证据不足,20,多云,12.0,75.0,0.247727
REP-021-2,锈蚀钢筋,30,normal,灰区/证据不足,21,阴,13.0,80.0,0.228452
