case_id,sample_type,sample_id,delay_days,observed_magnetism_mt,weather,temp_c,hum_pct,weather_source
EXPERIMENT_INTERNAL,小号铁夹,13,22,0.3435,晴,8.0,70.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,13,30,0.1793,小雨,10.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,13,37,0.1111,多云转小雨,14.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,13,44,0.065,晴转多云,11.0,70.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,13,51,0.0376,阴,13.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,13,58,0.0157,分散阵雨转多云,18.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,13,90,0.0007,阴,20.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,14,1,2.946,小雨,9.0,90.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,14,2,2.623,小雨转阴,7.5,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,14,3,2.3355,阴转小雨,7.5,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,14,4,2.2034,多云,7.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,14,5,2.0733,雾/晴,8.5,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,14,6,1.9548,多云,9.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,14,7,1.8437,多云,8.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,14,8,1.7426,晴,9.0,70.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,14,9,1.6389,轻度雾霾,10.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,14,10,1.5383,雾/阴,9.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,14,11,1.4416,雾/阴,7.0,90.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,14,12,1.3535,雾/多云,8.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,14,13,1.2816,晴转多云,11.0,65.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,14,14,1.2079,多云,10.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,14,15,1.1355,中度雾霾,11.5,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,14,22,0.6058,晴,8.0,70.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,14,30,0.3163,小雨,10.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,14,37,0.196,多云转小雨,14.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,14,44,0.1146,晴转多云,11.0,70.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,14,51,0.0664,阴,13.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,14,58,0.0277,分散阵雨转多云,18.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,14,90,0.0013,阴,20.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,15,1,2.9701,小雨,9.0,90.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,15,2,2.6446,小雨转阴,7.5,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,15,3,2.3547,阴转小雨,7.5,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,15,4,2.2215,多云,7.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,15,5,2.0903,雾/晴,8.5,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,15,6,1.9709,多云,9.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,15,7,1.8588,多云,8.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,15,8,1.7569,晴,9.0,70.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,15,9,1.6524,轻度雾霾,10.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,15,10,1.551,雾/阴,9.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,15,11,1.4534,雾/阴,7.0,90.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,15,12,1.3646,雾/多云,8.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,15,13,1.2921,晴转多云,11.0,65.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,15,14,1.2178,多云,10.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,15,15,1.1448,中度雾霾,11.5,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,15,22,0.6108,晴,8.0,70.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,15,30,0.3189,小雨,10.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,15,37,0.1976,多云转小雨,14.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,15,44,0.1155,晴转多云,11.0,70.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,15,51,0.0669,阴,13.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,15,58,0.0279,分散阵雨转多云,18.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,15,90,0.0013,阴,20.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,16,1,2.7432,小雨,9.0,90.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,16,2,2.4425,小雨转阴,7.5,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,16,3,2.1747,阴转小雨,7.5,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,16,4,2.0517,多云,7.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,16,5,1.9306,雾/晴,8.5,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,16,6,1.8203,多云,9.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,16,7,1.7168,多云,8.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,16,8,1.6227,晴,9.0,70.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,16,9,1.5261,轻度雾霾,10.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,16,10,1.4324,雾/阴,9.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,16,11,1.3423,雾/阴,7.0,90.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,16,12,1.2604,雾/多云,8.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,16,13,1.1933,晴转多云,11.0,65.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,16,14,1.1248,多云,10.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,16,15,1.0573,中度雾霾,11.5,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,16,22,0.5641,晴,8.0,70.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,16,30,0.2945,小雨,10.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,16,37,0.1825,多云转小雨,14.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,16,44,0.1067,晴转多云,11.0,70.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,16,51,0.0618,阴,13.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,16,58,0.0258,分散阵雨转多云,18.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,16,90,0.0012,阴,20.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,17,1,2.016,小雨,9.0,90.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,17,2,1.795,小雨转阴,7.5,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,17,3,1.5982,阴转小雨,7.5,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,17,4,1.5078,多云,7.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,17,5,1.4188,雾/晴,8.5,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,17,6,1.3377,多云,9.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,17,7,1.2617,多云,8.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,17,8,1.1925,晴,9.0,70.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,17,9,1.1216,轻度雾霾,10.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,17,10,1.0527,雾/阴,9.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,17,11,0.9865,雾/阴,7.0,90.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,17,12,0.9263,雾/多云,8.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,17,13,0.877,晴转多云,11.0,65.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,17,14,0.8266,多云,10.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,17,15,0.777,中度雾霾,11.5,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,17,22,0.4146,晴,8.0,70.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,17,30,0.2164,小雨,10.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,17,37,0.1341,多云转小雨,14.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,17,44,0.0784,晴转多云,11.0,70.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,17,51,0.0454,阴,13.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,17,58,0.0189,分散阵雨转多云,18.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,17,90,0.0009,阴,20.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,18,1,1.7173,小雨,9.0,90.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,18,2,1.529,小雨转阴,7.5,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,18,3,1.3614,阴转小雨,7.5,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,18,4,1.2844,多云,7.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,18,5,1.2086,雾/晴,8.5,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,18,6,1.1395,多云,9.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,18,7,1.0747,多云,8.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,18,8,1.0158,晴,9.0,70.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,18,9,0.9554,轻度雾霾,10.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,18,10,0.8967,雾/阴,9.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,18,11,0.8403,雾/阴,7.0,90.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,18,12,0.789,雾/多云,8.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,18,13,0.7471,晴转多云,11.0,65.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,18,14,0.7041,多云,10.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,18,15,0.6619,中度雾霾,11.5,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,18,22,0.3532,晴,8.0,70.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,18,30,0.1844,小雨,10.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,18,37,0.1143,多云转小雨,14.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,18,44,0.0668,晴转多云,11.0,70.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,18,51,0.0387,阴,13.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,18,58,0.0161,分散阵雨转多云,18.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,18,90,0.0007,阴,20.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,19,1,2.564,小雨,9.0,90.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,19,2,2.2829,小雨转阴,7.5,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,19,3,2.0326,阴转小雨,7.5,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,19,4,1.9177,多云,7.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,19,5,1.8045,雾/晴,8.5,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,19,6,1.7013,多云,9.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,19,7,1.6046,多云,8.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,19,8,1.5167,晴,9.0,70.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,19,9,1.4264,轻度雾霾,10.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,19,10,1.3389,雾/阴,9.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,19,11,1.2546,雾/阴,7.0,90.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,19,12,1.178,雾/多云,8.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,19,13,1.1154,晴转多云,11.0,65.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,19,14,1.0513,多云,10.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,19,15,0.9882,中度雾霾,11.5,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,19,22,0.5273,晴,8.0,70.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,19,30,0.2753,小雨,10.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,19,37,0.1706,多云转小雨,14.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,19,44,0.0997,晴转多云,11.0,70.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,19,51,0.0578,阴,13.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,19,58,0.0241,分散阵雨转多云,18.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,19,90,0.0011,阴,20.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,20,1,2.2116,小雨,9.0,90.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,20,2,1.9692,小雨转阴,7.5,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,20,3,1.7533,阴转小雨,7.5,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,20,4,1.6542,多云,7.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,20,5,1.5565,雾/晴,8.5,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,20,6,1.4676,多云,9.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,20,7,1.3841,多云,8.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,20,8,1.3083,晴,9.0,70.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,20,9,1.2304,轻度雾霾,10.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,20,10,1.1549,雾/阴,9.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,20,11,1.0822,雾/阴,7.0,90.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,20,12,1.0161,雾/多云,8.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,20,13,0.9621,晴转多云,11.0,65.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,20,14,0.9068,多云,10.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,20,15,0.8524,中度雾霾,11.5,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,20,22,0.4548,晴,8.0,70.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,20,30,0.2374,小雨,10.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,20,37,0.1472,多云转小雨,14.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,20,44,0.086,晴转多云,11.0,70.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,20,51,0.0498,阴,13.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,20,58,0.0208,分散阵雨转多云,18.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,小号铁夹,20,90,0.001,阴,20.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,1,1,2.1603,小雨,9.0,90.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,1,2,1.9766,小雨转阴,7.5,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,1,3,1.8085,阴转小雨,7.5,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,1,4,1.7291,多云,7.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,1,5,1.6499,雾/晴,8.5,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,1,6,1.5768,多云,9.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,1,7,1.5072,多云,8.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,1,8,1.4431,晴,9.0,70.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,1,9,1.3765,轻度雾霾,10.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,1,10,1.3109,雾/阴,9.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,1,11,1.2469,雾/阴,7.0,90.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,1,12,1.1879,雾/多云,8.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,1,13,1.1389,晴转多云,11.0,65.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,1,14,1.0881,多云,10.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,1,15,1.0375,中度雾霾,11.5,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,1,22,0.641,晴,8.0,70.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,1,30,0.3892,小雨,10.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,1,37,0.2693,多云转小雨,14.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,1,44,0.1783,晴转多云,11.0,70.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,1,51,0.1172,阴,13.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,1,58,0.0601,分散阵雨转多云,18.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,1,90,0.0057,阴,20.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,2,1,3.4999,小雨,9.0,90.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,2,2,3.2023,小雨转阴,7.5,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,2,3,2.9299,阴转小雨,7.5,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,2,4,2.8014,多云,7.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,2,5,2.6731,雾/晴,8.5,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,2,6,2.5545,多云,9.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,2,7,2.4418,多云,8.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,2,8,2.338,晴,9.0,70.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,2,9,2.2301,轻度雾霾,10.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,2,10,2.1238,雾/阴,9.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,2,11,2.0202,雾/阴,7.0,90.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,2,12,1.9245,雾/多云,8.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,2,13,1.8451,晴转多云,11.0,65.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,2,14,1.7628,多云,10.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,2,15,1.6808,中度雾霾,11.5,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,2,22,1.0385,晴,8.0,70.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,2,30,0.6305,小雨,10.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,2,37,0.4364,多云转小雨,14.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,2,44,0.2889,晴转多云,11.0,70.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,2,51,0.1899,阴,13.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,2,58,0.0973,分散阵雨转多云,18.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,2,90,0.0093,阴,20.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,3,1,1.8456,小雨,9.0,90.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,3,2,1.6887,小雨转阴,7.5,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,3,3,1.545,阴转小雨,7.5,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,3,4,1.4773,多云,7.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,3,5,1.4096,雾/晴,8.5,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,3,6,1.3471,多云,9.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,3,7,1.2877,多云,8.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,3,8,1.2329,晴,9.0,70.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,3,9,1.176,轻度雾霾,10.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,3,10,1.12,雾/阴,9.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,3,11,1.0653,雾/阴,7.0,90.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,3,12,1.0148,雾/多云,8.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,3,13,0.973,晴转多云,11.0,65.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,3,14,0.9296,多云,10.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,3,15,0.8863,中度雾霾,11.5,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,3,22,0.5476,晴,8.0,70.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,3,30,0.3325,小雨,10.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,3,37,0.2301,多云转小雨,14.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,3,44,0.1523,晴转多云,11.0,70.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,3,51,0.1001,阴,13.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,3,58,0.0513,分散阵雨转多云,18.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,3,90,0.0049,阴,20.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,4,1,4.9868,小雨,9.0,90.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,4,2,4.5627,小雨转阴,7.5,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,4,3,4.1746,阴转小雨,7.5,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,4,4,3.9914,多云,7.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,4,5,3.8086,雾/晴,8.5,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,4,6,3.6397,多云,9.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,4,7,3.4792,多云,8.5,75.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,4,8,3.3312,晴,9.0,70.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,4,9,3.1774,轻度雾霾,10.0,80.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,4,10,3.0261,雾/阴,9.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,4,11,2.8784,雾/阴,7.0,90.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,4,12,2.742,雾/多云,8.0,85.0,附件2/内置天气轨迹
EXPERIMENT_INTERNAL,普通钢筋,4,13,2.6289,晴转多云,11.0,65.0,附件2/内置天气轨迹
