case_id,sample_type,delay_days,weather_scenario,target_decision,day,theta_static_mt,theta_dynamic_mt
REP-018-1,普通钢筋,60,humid_hot,灰区/证据不足,51,1.5,0.14227
REP-018-1,普通钢筋,60,humid_hot,灰区/证据不足,52,1.5,0.129981
REP-018-1,普通钢筋,60,humid_hot,灰区/证据不足,53,1.5,0.118466
REP-018-1,普通钢筋,60,humid_hot,灰区/证据不足,54,1.5,0.108136
REP-018-1,普通钢筋,60,humid_hot,灰区/证据不足,55,1.5,0.098747
REP-018-1,普通钢筋,60,humid_hot,灰区/证据不足,56,1.5,0.090158
REP-018-1,普通钢筋,60,humid_hot,灰区/证据不足,57,1.5,0.082163
REP-018-1,普通钢筋,60,humid_hot,灰区/证据不足,58,1.5,0.074823
REP-018-1,普通钢筋,60,humid_hot,灰区/证据不足,59,1.5,0.070927
REP-018-1,普通钢筋,60,humid_hot,灰区/证据不足,60,1.5,0.067185
REP-019-1,锈蚀钢筋,7,normal,支持曾遭雷击,1,1.5,1.355233
REP-019-1,锈蚀钢筋,7,normal,支持曾遭雷击,2,1.5,1.301095
REP-019-1,锈蚀钢筋,7,normal,支持曾遭雷击,3,1.5,1.213522
REP-019-1,锈蚀钢筋,7,normal,支持曾遭雷击,4,1.5,1.143341
REP-019-1,锈蚀钢筋,7,normal,支持曾遭雷击,5,1.5,1.044966
REP-019-1,锈蚀钢筋,7,normal,支持曾遭雷击,6,1.5,0.951669
REP-019-1,锈蚀钢筋,7,normal,支持曾遭雷击,7,1.5,0.897892
REP-019-2,锈蚀钢筋,7,normal,灰区/证据不足,1,1.5,1.355233
REP-019-2,锈蚀钢筋,7,normal,灰区/证据不足,2,1.5,1.301095
REP-019-2,锈蚀钢筋,7,normal,灰区/证据不足,3,1.5,1.213522
REP-019-2,锈蚀钢筋,7,normal,灰区/证据不足,4,1.5,1.143341
REP-019-2,锈蚀钢筋,7,normal,灰区/证据不足,5,1.5,1.044966
REP-019-2,锈蚀钢筋,7,normal,灰区/证据不足,6,1.5,0.951669
REP-019-2,锈蚀钢筋,7,normal,灰区/证据不足,7,1.5,0.897892
REP-019-3,锈蚀钢筋,7,normal,不支持曾遭雷击,1,1.5,1.355233
REP-019-3,锈蚀钢筋,7,normal,不支持曾遭雷击,2,1.5,1.301095
REP-019-3,锈蚀钢筋,7,normal,不支持曾遭雷击,3,1.5,1.213522
REP-019-3,锈蚀钢筋,7,normal,不支持曾遭雷击,4,1.5,1.143341
REP-019-3,锈蚀钢筋,7,normal,不支持曾遭雷击,5,1.5,1.044966
REP-019-3,锈蚀钢筋,7,normal,不支持曾遭雷击,6,1.5,0.951669
REP-019-3,锈蚀钢筋,7,normal,不支持曾遭雷击,7,1.5,0.897892
REP-020-1,锈蚀钢筋,7,humid_hot,支持曾遭雷击,1,1.5,1.335973
REP-020-1,锈蚀钢筋,7,humid_hot,支持曾遭雷击,2,1.5,1.230629
REP-020-1,锈蚀钢筋,7,humid_hot,支持曾遭雷击,3,1.5,1.133406
REP-020-1,锈蚀钢筋,7,humid_hot,支持曾遭雷击,4,1.5,1.041924
REP-020-1,锈蚀钢筋,7,humid_hot,支持曾遭雷击,5,1.5,0.957128
REP-020-1,锈蚀钢筋,7,humid_hot,支持曾遭雷击,6,1.5,0.915219
REP-020-1,锈蚀钢筋,7,humid_hot,支持曾遭雷击,7,1.5,0.874506
REP-020-2,锈蚀钢筋,7,humid_hot,灰区/证据不足,1,1.5,1.335973
REP-020-2,锈蚀钢筋,7,humid_hot,灰区/证据不足,2,1.5,1.230629
REP-020-2,锈蚀钢筋,7,humid_hot,灰区/证据不足,3,1.5,1.133406
REP-020-2,锈蚀钢筋,7,humid_hot,灰区/证据不足,4,1.5,1.041924
REP-020-2,锈蚀钢筋,7,humid_hot,灰区/证据不足,5,1.5,0.957128
REP-020-2,锈蚀钢筋,7,humid_hot,灰区/证据不足,6,1.5,0.915219
REP-020-2,锈蚀钢筋,7,humid_hot,灰区/证据不足,7,1.5,0.874506
REP-020-3,锈蚀钢筋,7,humid_hot,不支持曾遭雷击,1,1.5,1.335973
REP-020-3,锈蚀钢筋,7,humid_hot,不支持曾遭雷击,2,1.5,1.230629
REP-020-3,锈蚀钢筋,7,humid_hot,不支持曾遭雷击,3,1.5,1.133406
REP-020-3,锈蚀钢筋,7,humid_hot,不支持曾遭雷击,4,1.5,1.041924
REP-020-3,锈蚀钢筋,7,humid_hot,不支持曾遭雷击,5,1.5,0.957128
REP-020-3,锈蚀钢筋,7,humid_hot,不支持曾遭雷击,6,1.5,0.915219
REP-020-3,锈蚀钢筋,7,humid_hot,不支持曾遭雷击,7,1.5,0.874506
REP-021-1,锈蚀钢筋,30,normal,支持曾遭雷击,1,1.5,1.343048
REP-021-1,锈蚀钢筋,30,normal,支持曾遭雷击,2,1.5,1.264057
REP-021-1,锈蚀钢筋,30,normal,支持曾遭雷击,3,1.5,1.188844
REP-021-1,锈蚀钢筋,30,normal,支持曾遭雷击,4,1.5,1.130995
REP-021-1,锈蚀钢筋,30,normal,支持曾遭雷击,5,1.5,1.111686
REP-021-1,锈蚀钢筋,30,normal,支持曾遭雷击,6,1.5,1.072266
REP-021-1,锈蚀钢筋,30,normal,支持曾遭雷击,7,1.5,0.978578
REP-021-1,锈蚀钢筋,30,normal,支持曾遭雷击,8,1.5,0.891418
REP-021-1,锈蚀钢筋,30,normal,支持曾遭雷击,9,1.5,0.810513
REP-021-1,锈蚀钢筋,30,normal,支持曾遭雷击,10,1.5,0.76537
REP-021-1,锈蚀钢筋,30,normal,支持曾遭雷击,11,1.5,0.708421
REP-021-1,锈蚀钢筋,30,normal,支持曾遭雷击,12,1.5,0.680997
REP-021-1,锈蚀钢筋,30,normal,支持曾遭雷击,13,1.5,0.630545
REP-021-1,锈蚀钢筋,30,normal,支持曾遭雷击,14,1.5,0.600081
REP-021-1,锈蚀钢筋,30,normal,支持曾遭雷击,15,1.5,0.554814
REP-021-1,锈蚀钢筋,30,normal,支持曾遭雷击,16,1.5,0.518173
REP-021-1,锈蚀钢筋,30,normal,支持曾遭雷击,17,1.5,0.469462
REP-021-1,锈蚀钢筋,30,normal,支持曾遭雷击,18,1.5,0.423822
REP-021-1,锈蚀钢筋,30,normal,支持曾遭雷击,19,1.5,0.396388
REP-021-1,锈蚀钢筋,30,normal,支持曾遭雷击,20,1.5,0.371591
REP-021-1,锈蚀钢筋,30,normal,支持曾遭雷击,21,1.5,0.342678
REP-021-1,锈蚀钢筋,30,normal,支持曾遭雷击,22,1.5,0.315215
REP-021-1,锈蚀钢筋,30,normal,支持曾遭雷击,23,1.5,0.283534
REP-021-1,锈蚀钢筋,30,normal,支持曾遭雷击,24,1.5,0.25514
REP-021-1,锈蚀钢筋,30,normal,支持曾遭雷击,25,1.5,0.229551
REP-021-1,锈蚀钢筋,30,normal,支持曾遭雷击,26,1.5,0.213603
REP-021-1,锈蚀钢筋,30,normal,支持曾遭雷击,27,1.5,0.1919
REP-021-1,锈蚀钢筋,30,normal,支持曾遭雷击,28,1.5,0.179277
REP-021-1,锈蚀钢筋,30,normal,支持曾遭雷击,29,1.5,0.166457
REP-021-1,锈蚀钢筋,30,normal,支持曾遭雷击,30,1.5,0.149555
REP-021-2,锈蚀钢筋,30,normal,灰区/证据不足,1,1.5,1.343048
REP-021-2,锈蚀钢筋,30,normal,灰区/证据不足,2,1.5,1.264057
REP-021-2,锈蚀钢筋,30,normal,灰区/证据不足,3,1.5,1.188844
REP-021-2,锈蚀钢筋,30,normal,灰区/证据不足,4,1.5,1.130995
REP-021-2,锈蚀钢筋,30,normal,灰区/证据不足,5,1.5,1.111686
REP-021-2,锈蚀钢筋,30,normal,灰区/证据不足,6,1.5,1.072266
REP-021-2,锈蚀钢筋,30,normal,灰区/证据不足,7,1.5,0.978578
REP-021-2,锈蚀钢筋,30,normal,灰区/证据不足,8,1.5,0.891418
REP-021-2,锈蚀钢筋,30,normal,灰区/证据不足,9,1.5,0.810513
REP-021-2,锈蚀钢筋,30,normal,灰区/证据不足,10,1.5,0.76537
REP-021-2,锈蚀钢筋,30,normal,灰区/证据不足,11,1.5,0.708421
REP-021-2,锈蚀钢筋,30,normal,灰区/证据不足,12,1.5,0.680997
REP-021-2,锈蚀钢筋,30,normal,灰区/证据不足,13,1.5,0.630545
REP-021-2,锈蚀钢筋,30,normal,灰区/证据不足,14,1.5,0.600081
REP-021-2,锈蚀钢筋,30,normal,灰区/证据不足,15,1.5,0.554814
REP-021-2,锈蚀钢筋,30,normal,灰区/证据不足,16,1.5,0.518173
REP-021-2,锈蚀钢筋,30,normal,灰区/证据不足,17,1.5,0.469462
REP-021-2,锈蚀钢筋,30,normal,灰区/证据不足,18,1.5,0.423822
REP-021-2,锈蚀钢筋,30,normal,灰区/证据不足,19,1.5,0.396388
REP-021-2,锈蚀钢筋,30,normal,灰区/证据不足,20,1.5,0.371591
REP-021-2,锈蚀钢筋,30,normal,灰区/证据不足,21,1.5,0.342678
REP-021-2,锈蚀钢筋,30,normal,灰区/证据不足,22,1.5,0.315215
REP-021-2,锈蚀钢筋,30,normal,灰区/证据不足,23,1.5,0.283534
REP-021-2,锈蚀钢筋,30,normal,灰区/证据不足,24,1.5,0.25514
REP-021-2,锈蚀钢筋,30,normal,灰区/证据不足,25,1.5,0.229551
REP-021-2,锈蚀钢筋,30,normal,灰区/证据不足,26,1.5,0.213603
REP-021-2,锈蚀钢筋,30,normal,灰区/证据不足,27,1.5,0.1919
REP-021-2,锈蚀钢筋,30,normal,灰区/证据不足,28,1.5,0.179277
REP-021-2,锈蚀钢筋,30,normal,灰区/证据不足,29,1.5,0.166457
REP-021-2,锈蚀钢筋,30,normal,灰区/证据不足,30,1.5,0.149555
REP-021-3,锈蚀钢筋,30,normal,不支持曾遭雷击,1,1.5,1.343048
REP-021-3,锈蚀钢筋,30,normal,不支持曾遭雷击,2,1.5,1.264057
REP-021-3,锈蚀钢筋,30,normal,不支持曾遭雷击,3,1.5,1.188844
REP-021-3,锈蚀钢筋,30,normal,不支持曾遭雷击,4,1.5,1.130995
REP-021-3,锈蚀钢筋,30,normal,不支持曾遭雷击,5,1.5,1.111686
REP-021-3,锈蚀钢筋,30,normal,不支持曾遭雷击,6,1.5,1.072266
REP-021-3,锈蚀钢筋,30,normal,不支持曾遭雷击,7,1.5,0.978578
REP-021-3,锈蚀钢筋,30,normal,不支持曾遭雷击,8,1.5,0.891418
REP-021-3,锈蚀钢筋,30,normal,不支持曾遭雷击,9,1.5,0.810513
REP-021-3,锈蚀钢筋,30,normal,不支持曾遭雷击,10,1.5,0.76537
REP-021-3,锈蚀钢筋,30,normal,不支持曾遭雷击,11,1.5,0.708421
REP-021-3,锈蚀钢筋,30,normal,不支持曾遭雷击,12,1.5,0.680997
REP-021-3,锈蚀钢筋,30,normal,不支持曾遭雷击,13,1.5,0.630545
REP-021-3,锈蚀钢筋,30,normal,不支持曾遭雷击,14,1.5,0.600081
REP-021-3,锈蚀钢筋,30,normal,不支持曾遭雷击,15,1.5,0.554814
REP-021-3,锈蚀钢筋,30,normal,不支持曾遭雷击,16,1.5,0.518173
REP-021-3,锈蚀钢筋,30,normal,不支持曾遭雷击,17,1.5,0.469462
REP-021-3,锈蚀钢筋,30,normal,不支持曾遭雷击,18,1.5,0.423822
REP-021-3,锈蚀钢筋,30,normal,不支持曾遭雷击,19,1.5,0.396388
REP-021-3,锈蚀钢筋,30,normal,不支持曾遭雷击,20,1.5,0.371591
REP-021-3,锈蚀钢筋,30,normal,不支持曾遭雷击,21,1.5,0.342678
REP-021-3,锈蚀钢筋,30,normal,不支持曾遭雷击,22,1.5,0.315215
REP-021-3,锈蚀钢筋,30,normal,不支持曾遭雷击,23,1.5,0.283534
REP-021-3,锈蚀钢筋,30,normal,不支持曾遭雷击,24,1.5,0.25514
REP-021-3,锈蚀钢筋,30,normal,不支持曾遭雷击,25,1.5,0.229551
REP-021-3,锈蚀钢筋,30,normal,不支持曾遭雷击,26,1.5,0.213603
REP-021-3,锈蚀钢筋,30,normal,不支持曾遭雷击,27,1.5,0.1919
REP-021-3,锈蚀钢筋,30,normal,不支持曾遭雷击,28,1.5,0.179277
REP-021-3,锈蚀钢筋,30,normal,不支持曾遭雷击,29,1.5,0.166457
REP-021-3,锈蚀钢筋,30,normal,不支持曾遭雷击,30,1.5,0.149555
REP-022-1,锈蚀钢筋,30,humid_hot,支持曾遭雷击,1,1.5,1.367527
REP-022-1,锈蚀钢筋,30,humid_hot,支持曾遭雷击,2,1.5,1.33504
REP-022-1,锈蚀钢筋,30,humid_hot,支持曾遭雷击,3,1.5,1.310336
REP-022-1,锈蚀钢筋,30,humid_hot,支持曾遭雷击,4,1.5,1.273456
REP-022-1,锈蚀钢筋,30,humid_hot,支持曾遭雷击,5,1.5,1.163886
REP-022-1,锈蚀钢筋,30,humid_hot,支持曾遭雷击,6,1.5,1.062368
REP-022-1,锈蚀钢筋,30,humid_hot,支持曾遭雷击,7,1.5,0.998741
REP-022-1,锈蚀钢筋,30,humid_hot,支持曾遭雷击,8,1.5,0.998741
REP-022-1,锈蚀钢筋,30,humid_hot,支持曾遭雷击,9,1.5,0.89904
REP-022-1,锈蚀钢筋,30,humid_hot,支持曾遭雷击,10,1.5,0.816847
REP-022-1,锈蚀钢筋,30,humid_hot,支持曾遭雷击,11,1.5,0.782625
REP-022-1,锈蚀钢筋,30,humid_hot,支持曾遭雷击,12,1.5,0.781938
REP-022-1,锈蚀钢筋,30,humid_hot,支持曾遭雷击,13,1.5,0.781938
REP-022-1,锈蚀钢筋,30,humid_hot,支持曾遭雷击,14,1.5,0.777028
REP-022-1,锈蚀钢筋,30,humid_hot,支持曾遭雷击,15,1.5,0.767613
REP-022-1,锈蚀钢筋,30,humid_hot,支持曾遭雷击,16,1.5,0.699508
REP-022-1,锈蚀钢筋,30,humid_hot,支持曾遭雷击,17,1.5,0.63626
REP-022-1,锈蚀钢筋,30,humid_hot,支持曾遭雷击,18,1.5,0.577331
REP-022-1,锈蚀钢筋,30,humid_hot,支持曾遭雷击,19,1.5,0.542905
REP-022-1,锈蚀钢筋,30,humid_hot,支持曾遭雷击,20,1.5,0.532749
REP-022-1,锈蚀钢筋,30,humid_hot,支持曾遭雷击,21,1.5,0.483987
REP-022-1,锈蚀钢筋,30,humid_hot,支持曾遭雷击,22,1.5,0.438624
REP-022-1,锈蚀钢筋,30,humid_hot,支持曾遭雷击,23,1.5,0.396551
REP-022-1,锈蚀钢筋,30,humid_hot,支持曾遭雷击,24,1.5,0.359062
REP-022-1,锈蚀钢筋,30,humid_hot,支持曾遭雷击,25,1.5,0.325248
REP-022-1,锈蚀钢筋,30,humid_hot,支持曾遭雷击,26,1.5,0.294569
REP-022-1,锈蚀钢筋,30,humid_hot,支持曾遭雷击,27,1.5,0.266289
REP-022-1,锈蚀钢筋,30,humid_hot,支持曾遭雷击,28,1.5,0.240548
REP-022-1,锈蚀钢筋,30,humid_hot,支持曾遭雷击,29,1.5,0.226189
REP-022-1,锈蚀钢筋,30,humid_hot,支持曾遭雷击,30,1.5,0.212532
REP-022-2,锈蚀钢筋,30,humid_hot,灰区/证据不足,1,1.5,1.367527
REP-022-2,锈蚀钢筋,30,humid_hot,灰区/证据不足,2,1.5,1.33504
REP-022-2,锈蚀钢筋,30,humid_hot,灰区/证据不足,3,1.5,1.310336
REP-022-2,锈蚀钢筋,30,humid_hot,灰区/证据不足,4,1.5,1.273456
REP-022-2,锈蚀钢筋,30,humid_hot,灰区/证据不足,5,1.5,1.163886
REP-022-2,锈蚀钢筋,30,humid_hot,灰区/证据不足,6,1.5,1.062368
REP-022-2,锈蚀钢筋,30,humid_hot,灰区/证据不足,7,1.5,0.998741
REP-022-2,锈蚀钢筋,30,humid_hot,灰区/证据不足,8,1.5,0.998741
REP-022-2,锈蚀钢筋,30,humid_hot,灰区/证据不足,9,1.5,0.89904
REP-022-2,锈蚀钢筋,30,humid_hot,灰区/证据不足,10,1.5,0.816847
REP-022-2,锈蚀钢筋,30,humid_hot,灰区/证据不足,11,1.5,0.782625
REP-022-2,锈蚀钢筋,30,humid_hot,灰区/证据不足,12,1.5,0.781938
REP-022-2,锈蚀钢筋,30,humid_hot,灰区/证据不足,13,1.5,0.781938
REP-022-2,锈蚀钢筋,30,humid_hot,灰区/证据不足,14,1.5,0.777028
REP-022-2,锈蚀钢筋,30,humid_hot,灰区/证据不足,15,1.5,0.767613
REP-022-2,锈蚀钢筋,30,humid_hot,灰区/证据不足,16,1.5,0.699508
REP-022-2,锈蚀钢筋,30,humid_hot,灰区/证据不足,17,1.5,0.63626
REP-022-2,锈蚀钢筋,30,humid_hot,灰区/证据不足,18,1.5,0.577331
REP-022-2,锈蚀钢筋,30,humid_hot,灰区/证据不足,19,1.5,0.542905
REP-022-2,锈蚀钢筋,30,humid_hot,灰区/证据不足,20,1.5,0.532749
REP-022-2,锈蚀钢筋,30,humid_hot,灰区/证据不足,21,1.5,0.483987
REP-022-2,锈蚀钢筋,30,humid_hot,灰区/证据不足,22,1.5,0.438624
REP-022-2,锈蚀钢筋,30,humid_hot,灰区/证据不足,23,1.5,0.396551
REP-022-2,锈蚀钢筋,30,humid_hot,灰区/证据不足,24,1.5,0.359062
REP-022-2,锈蚀钢筋,30,humid_hot,灰区/证据不足,25,1.5,0.325248
REP-022-2,锈蚀钢筋,30,humid_hot,灰区/证据不足,26,1.5,0.294569
REP-022-2,锈蚀钢筋,30,humid_hot,灰区/证据不足,27,1.5,0.266289
REP-022-2,锈蚀钢筋,30,humid_hot,灰区/证据不足,28,1.5,0.240548
REP-022-2,锈蚀钢筋,30,humid_hot,灰区/证据不足,29,1.5,0.226189
REP-022-2,锈蚀钢筋,30,humid_hot,灰区/证据不足,30,1.5,0.212532
REP-022-3,锈蚀钢筋,30,humid_hot,不支持曾遭雷击,1,1.5,1.367527
REP-022-3,锈蚀钢筋,30,humid_hot,不支持曾遭雷击,2,1.5,1.33504
REP-022-3,锈蚀钢筋,30,humid_hot,不支持曾遭雷击,3,1.5,1.310336
REP-022-3,锈蚀钢筋,30,humid_hot,不支持曾遭雷击,4,1.5,1.273456
REP-022-3,锈蚀钢筋,30,humid_hot,不支持曾遭雷击,5,1.5,1.163886
REP-022-3,锈蚀钢筋,30,humid_hot,不支持曾遭雷击,6,1.5,1.062368
REP-022-3,锈蚀钢筋,30,humid_hot,不支持曾遭雷击,7,1.5,0.998741
REP-022-3,锈蚀钢筋,30,humid_hot,不支持曾遭雷击,8,1.5,0.998741
REP-022-3,锈蚀钢筋,30,humid_hot,不支持曾遭雷击,9,1.5,0.89904
REP-022-3,锈蚀钢筋,30,humid_hot,不支持曾遭雷击,10,1.5,0.816847
REP-022-3,锈蚀钢筋,30,humid_hot,不支持曾遭雷击,11,1.5,0.782625
REP-022-3,锈蚀钢筋,30,humid_hot,不支持曾遭雷击,12,1.5,0.781938
REP-022-3,锈蚀钢筋,30,humid_hot,不支持曾遭雷击,13,1.5,0.781938
REP-022-3,锈蚀钢筋,30,humid_hot,不支持曾遭雷击,14,1.5,0.777028
REP-022-3,锈蚀钢筋,30,humid_hot,不支持曾遭雷击,15,1.5,0.767613
REP-022-3,锈蚀钢筋,30,humid_hot,不支持曾遭雷击,16,1.5,0.699508
REP-022-3,锈蚀钢筋,30,humid_hot,不支持曾遭雷击,17,1.5,0.63626
REP-022-3,锈蚀钢筋,30,humid_hot,不支持曾遭雷击,18,1.5,0.577331
REP-022-3,锈蚀钢筋,30,humid_hot,不支持曾遭雷击,19,1.5,0.542905
REP-022-3,锈蚀钢筋,30,humid_hot,不支持曾遭雷击,20,1.5,0.532749
REP-022-3,锈蚀钢筋,30,humid_hot,不支持曾遭雷击,21,1.5,0.483987
REP-022-3,锈蚀钢筋,30,humid_hot,不支持曾遭雷击,22,1.5,0.438624
REP-022-3,锈蚀钢筋,30,humid_hot,不支持曾遭雷击,23,1.5,0.396551
REP-022-3,锈蚀钢筋,30,humid_hot,不支持曾遭雷击,24,1.5,0.359062
REP-022-3,锈蚀钢筋,30,humid_hot,不支持曾遭雷击,25,1.5,0.325248
REP-022-3,锈蚀钢筋,30,humid_hot,不支持曾遭雷击,26,1.5,0.294569
REP-022-3,锈蚀钢筋,30,humid_hot,不支持曾遭雷击,27,1.5,0.266289
REP-022-3,锈蚀钢筋,30,humid_hot,不支持曾遭雷击,28,1.5,0.240548
REP-022-3,锈蚀钢筋,30,humid_hot,不支持曾遭雷击,29,1.5,0.226189
REP-022-3,锈蚀钢筋,30,humid_hot,不支持曾遭雷击,30,1.5,0.212532
REP-023-1,锈蚀钢筋,60,normal,灰区/证据不足,1,1.5,1.352787
REP-023-1,锈蚀钢筋,60,normal,灰区/证据不足,2,1.5,1.352787
REP-023-1,锈蚀钢筋,60,normal,灰区/证据不足,3,1.5,1.261829
REP-023-1,锈蚀钢筋,60,normal,灰区/证据不足,4,1.5,1.130268
REP-023-1,锈蚀钢筋,60,normal,灰区/证据不足,5,1.5,1.026621
REP-023-1,锈蚀钢筋,60,normal,灰区/证据不足,6,1.5,0.93022
REP-023-1,锈蚀钢筋,60,normal,灰区/证据不足,7,1.5,0.867203
REP-023-1,锈蚀钢筋,60,normal,灰区/证据不足,8,1.5,0.802788
REP-023-1,锈蚀钢筋,60,normal,灰区/证据不足,9,1.5,0.744883
REP-023-1,锈蚀钢筋,60,normal,灰区/证据不足,10,1.5,0.684994
REP-023-1,锈蚀钢筋,60,normal,灰区/证据不足,11,1.5,0.620513
REP-023-1,锈蚀钢筋,60,normal,灰区/证据不足,12,1.5,0.579773
REP-023-1,锈蚀钢筋,60,normal,灰区/证据不足,13,1.5,0.539666
REP-023-1,锈蚀钢筋,60,normal,灰区/证据不足,14,1.5,0.487797
REP-023-1,锈蚀钢筋,60,normal,灰区/证据不足,15,1.5,0.440591
REP-023-1,锈蚀钢筋,60,normal,灰区/证据不足,16,1.5,0.403399
REP-023-1,锈蚀钢筋,60,normal,灰区/证据不足,17,1.5,0.375542
REP-023-1,锈蚀钢筋,60,normal,灰区/证据不足,18,1.5,0.349354
REP-023-1,锈蚀钢筋,60,normal,灰区/证据不足,19,1.5,0.328738
REP-023-1,锈蚀钢筋,60,normal,灰区/证据不足,20,1.5,0.31961
REP-023-1,锈蚀钢筋,60,normal,灰区/证据不足,21,1.5,0.304922
REP-023-1,锈蚀钢筋,60,normal,灰区/证据不足,22,1.5,0.275253
REP-023-1,锈蚀钢筋,60,normal,灰区/证据不足,23,1.5,0.248008
REP-023-1,锈蚀钢筋,60,normal,灰区/证据不足,24,1.5,0.223045
REP-023-1,锈蚀钢筋,60,normal,灰区/证据不足,25,1.5,0.208331
REP-023-1,锈蚀钢筋,60,normal,灰区/证据不足,26,1.5,0.190732
REP-023-1,锈蚀钢筋,60,normal,灰区/证据不足,27,1.5,0.181353
REP-023-1,锈蚀钢筋,60,normal,灰区/证据不足,28,1.5,0.16609
REP-023-1,锈蚀钢筋,60,normal,灰区/证据不足,29,1.5,0.156346
REP-023-1,锈蚀钢筋,60,normal,灰区/证据不足,30,1.5,0.14298
REP-023-1,锈蚀钢筋,60,normal,灰区/证据不足,31,1.5,0.132084
REP-023-1,锈蚀钢筋,60,normal,灰区/证据不足,32,1.5,0.118365
REP-023-1,锈蚀钢筋,60,normal,灰区/证据不足,33,1.5,0.105695
REP-023-1,锈蚀钢筋,60,normal,灰区/证据不足,34,1.5,0.097778
REP-023-1,锈蚀钢筋,60,normal,灰区/证据不足,35,1.5,0.090664
REP-023-1,锈蚀钢筋,60,normal,灰区/证据不足,36,1.5,0.0827
REP-023-1,锈蚀钢筋,60,normal,灰区/证据不足,37,1.5,0.075245
REP-023-1,锈蚀钢筋,60,normal,灰区/证据不足,38,1.5,0.066946
REP-023-1,锈蚀钢筋,60,normal,灰区/证据不足,39,1.5,0.059586
REP-023-1,锈蚀钢筋,60,normal,灰区/证据不足,40,1.5,0.053027
REP-023-1,锈蚀钢筋,60,normal,灰区/证据不足,41,1.5,0.048806
REP-023-1,锈蚀钢筋,60,normal,灰区/证据不足,42,1.5,0.04337
REP-023-1,锈蚀钢筋,60,normal,灰区/证据不足,43,1.5,0.040076
REP-023-1,锈蚀钢筋,60,normal,灰区/证据不足,44,1.5,0.036805
REP-023-1,锈蚀钢筋,60,normal,灰区/证据不足,45,1.5,0.032708
REP-023-1,锈蚀钢筋,60,normal,灰区/证据不足,46,1.5,0.029833
REP-023-1,锈蚀钢筋,60,normal,灰区/证据不足,47,1.5,0.028184
REP-023-1,锈蚀钢筋,60,normal,灰区/证据不足,48,1.5,0.02677
REP-023-1,锈蚀钢筋,60,normal,灰区/证据不足,49,1.5,0.025176
REP-023-1,锈蚀钢筋,60,normal,灰区/证据不足,50,1.5,0.022267
REP-023-1,锈蚀钢筋,60,normal,灰区/证据不足,51,1.5,0.019669
REP-023-1,锈蚀钢筋,60,normal,灰区/证据不足,52,1.5,0.017894
REP-023-1,锈蚀钢筋,60,normal,灰区/证据不足,53,1.5,0.017501
REP-023-1,锈蚀钢筋,60,normal,灰区/证据不足,54,1.5,0.015084
REP-023-1,锈蚀钢筋,60,normal,灰区/证据不足,55,1.5,0.013262
REP-023-1,锈蚀钢筋,60,normal,灰区/证据不足,56,1.5,0.012297
REP-023-1,锈蚀钢筋,60,normal,灰区/证据不足,57,1.5,0.011889
REP-023-1,锈蚀钢筋,60,normal,灰区/证据不足,58,1.5,0.011635
REP-023-1,锈蚀钢筋,60,normal,灰区/证据不足,59,1.5,0.011064
REP-023-1,锈蚀钢筋,60,normal,灰区/证据不足,60,1.5,0.010577
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,1,1.5,1.343048
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,2,1.5,1.264057
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,3,1.5,1.188844
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,4,1.5,1.130995
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,5,1.5,1.111686
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,6,1.5,1.072266
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,7,1.5,0.978578
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,8,1.5,0.891418
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,9,1.5,0.810513
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,10,1.5,0.76537
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,11,1.5,0.708421
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,12,1.5,0.680997
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,13,1.5,0.630545
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,14,1.5,0.600081
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,15,1.5,0.554814
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,16,1.5,0.518173
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,17,1.5,0.469462
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,18,1.5,0.423822
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,19,1.5,0.396388
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,20,1.5,0.371591
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,21,1.5,0.342678
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,22,1.5,0.315215
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,23,1.5,0.283534
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,24,1.5,0.25514
REP-024-1,锈蚀钢筋,60,humid_hot,灰区/证据不足,25,1.5,0.229551
